# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 18:02:49.445
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,008515;0,2529;0,0890;0,9290;0,97
0,016401;0,2494;-0,2000;0,4614;0,56
0,026411;0,1589;-0,2541;-0,2798;0,41
0,044048;0,0698;-0,1462;-1,1757;1,19
0,048495;-0,0482;-0,0952;-0,8931;0,90
0,058092;-0,1343;-0,0806;-0,5294;0,55
0,068366;-0,2079;-0,0607;-0,2311;0,32
0,077851;-0,2141;0,0373;0,0706;0,23
0,085960;-0,2199;0,0515;0,5125;0,56
0,094033;-0,1202;-0,0407;0,8698;0,88
0,108165;0,1511;-0,0355;0,5747;0,60
0,114115;0,2732;0,0674;0,0057;0,28
0,125810;0,1230;0,1608;-0,2507;0,32
0,133050;0,1202;0,0967;-0,3315;0,37
0,142475;0,1704;-0,0088;-0,3493;0,39
0,151481;0,0948;-0,0526;-0,1678;0,20
0,160876;0,1051;-0,0385;-0,0059;0,11
0,175431;0,1129;0,0079;-0,0257;0,12
0,192492;-0,0153;0,0337;0,0148;0,04
0,199536;-0,0712;0,0444;0,1826;0,20
0,209060;-0,0564;0,0132;0,2603;0,27
0,216998;-0,0064;0,0151;0,1352;0,14
0,226346;-0,0359;0,0291;0,0003;0,05
0,235505;-0,0728;0,0034;-0,0357;0,08
0,244831;-0,0349;-0,0284;0,0207;0,05
0,258615;-0,0105;-0,0351;0,1102;0,12
0,263689;-0,0667;-0,0122;0,1649;0,18
0,275746;-0,1056;-0,0002;0,1032;0,15
0,282323;-0,0787;0,0125;-0,0224;0,08
0,292509;-0,0513;-0,0015;-0,0575;0,08
0,301189;-0,0128;-0,0090;-0,0201;0,03
0,310241;0,0273;0,0238;0,0956;0,10
0,321366;0,0503;0,0399;0,1693;0,18
0,331293;0,0149;0,0405;0,0122;0,04
0,342512;-0,0845;0,0179;-0,1461;0,17
0,365226;0,0087;-0,0999;-0,2244;0,25
0,366372;0,2657;-0,0633;0,0876;0,29
0,376386;0,3415;-0,0031;-0,0973;0,36
0,385070;0,2250;0,0787;-0,0682;0,25
0,394291;0,1336;0,1698;0,1367;0,26
0,410430;-0,0760;0,0456;0,3552;0,37
0,412403;-0,3069;-0,1195;0,4768;0,58
0,427022;-0,3951;-0,3145;0,4147;0,65
0,431880;-0,4886;-0,5103;0,0527;0,71
0,443497;-0,4628;-0,2637;-0,1673;0,56
0,450746;-0,1795;0,0215;-0,4719;0,51
0,469689;0,1095;0,1768;-0,7261;0,76
0,478349;0,1521;0,1623;-0,2587;0,34
0,497632;0,1231;0,1588;0,3282;0,38
0,497786;0,0351;0,1057;0,7426;0,75
0,514814;-0,0520;-0,0057;0,9199;0,92
0,519581;-0,1851;-0,1677;0,7295;0,77
0,526346;-0,2572;-0,2231;0,1908;0,39
0,533955;-0,2280;-0,1111;-0,2816;0,38
0,543961;-0,1406;-0,0039;-0,5378;0,56
0,552849;-0,0810;0,0698;-0,5268;0,54
0,562067;-0,0218;0,0669;-0,3167;0,32
0,570491;0,0168;0,0893;0,0233;0,09
0,580781;0,1029;0,0883;0,1013;0,17
0,593408;0,0196;0,0834;0,1818;0,20
0,610531;0,0861;0,1100;1,0580;1,07
0,618252;0,0854;0,2629;1,3690;1,40
0,627567;0,1009;0,1919;0,8768;0,90
0,644148;-0,0335;0,0738;0,1591;0,18
0,645888;-0,1417;0,0409;0,0173;0,15
0,660027;-0,1400;0,0362;-0,1072;0,18
0,664676;-0,0380;0,1748;0,3781;0,42
0,677516;0,0690;0,4379;1,2506;1,33
0,683529;0,0041;0,7548;2,1992;2,33
0,693102;-0,1617;0,5967;1,5529;1,67
0,702173;-0,5753;0,8374;1,6057;1,90
0,711644;-1,4843;0,2391;1,5639;2,17
0,726832;-2,5601;-0,1951;0,8626;2,71
0,744526;-1,9174;0,1840;0,8396;2,10
0,749008;-1,5297;0,3622;1,5058;2,18
0,760712;-1,7724;0,0622;1,4408;2,29
0,767358;-1,6702;-0,2751;-0,3891;1,74
0,783837;-0,8010;-0,4146;-2,8300;2,97
0,786319;0,5224;-0,6493;-4,6703;4,74
0,795484;2,4678;-0,6977;-5,6774;6,23
0,811983;4,1532;-1,7753;-5,3895;7,03
0,813195;4,6284;-2,4314;-1,8629;5,55
0,827940;2,9369;1,0734;2,7843;4,19
0,835035;-0,5170;-0,7416;5,4395;5,51
0,843750;-1,3351;-3,5749;5,3119;6,54
0,851615;-0,4713;-2,1630;3,9895;4,56
0,861665;0,5802;-0,3707;1,2252;1,41
0,870863;-0,1327;-0,7358;-1,2096;1,42
0,893665;-0,6019;-0,3285;-0,7373;1,01
0,898619;0,5405;-0,2826;-0,6519;0,89
0,909836;3,2053;-0,3982;-1,0210;3,39
0,917304;3,3535;-1,9453;-0,1249;3,88
0,926350;2,6576;-1,9775;1,9478;3,84
0,935818;2,3997;-1,7649;1,5663;3,37
0,945060;2,1014;-2,0048;0,5433;2,95
0,961787;1,9807;-1,8251;0,0922;2,69
0,963636;2,2017;-1,3181;-0,1739;2,57
0,979407;2,4001;-1,2593;-0,9746;2,88
0,982786;0,8352;-1,5137;-1,3043;2,17
0,998338;-1,5766;-1,3203;-0,7239;2,18
1,001537;-2,5018;-1,5203;-0,6274;2,99
1,014759;-2,8036;-1,5766;-0,5313;3,26
1,020463;-2,3298;-0,5426;-0,0312;2,39
1,031787;-1,4020;0,7281;0,3090;1,61
1,048296;-1,7939;0,0825;0,2540;1,81
1,061216;-1,0132;-0,2083;-2,0669;2,31
1,066511;-0,1802;0,9961;-2,9054;3,08
1,082308;0,3569;2,2597;-2,5135;3,40
1,085804;0,3754;2,4643;-2,4719;3,51
1,100043;-0,0181;2,1820;-2,1111;3,04
1,104561;-0,4075;1,5261;-0,4223;1,64
1,114680;-1,0249;0,4574;1,1715;1,62
1,131247;-1,4257;-0,5820;2,8935;3,28
1,131440;-1,9777;-1,6654;3,1685;4,09
1,148078;-2,0284;-2,1520;1,0173;3,13
1,150707;-1,8208;-1,6159;-0,0060;2,43
1,165218;-2,0536;-1,3931;2,9205;3,83
1,182576;0,6365;-0,3616;-1,5655;1,73
1,188119;1,7334;0,5523;-1,3002;2,24
1,198701;1,8017;0,9834;-0,6801;2,16
1,215375;1,4067;0,9399;-0,7464;1,85
1,215574;1,1282;0,5304;-1,0124;1,61
1,232888;0,4226;-0,0935;-0,9099;1,01
1,235243;-0,7538;-0,5920;-0,6935;1,18
1,248935;-1,5937;-0,8817;-0,3944;1,86
1,253430;-1,7535;-1,1120;-0,0812;2,08
1,265013;-1,3134;-1,3354;-0,1041;1,88
1,282492;-0,3607;-1,4422;-0,6771;1,63
1,282705;0,3361;-1,2383;-0,6144;1,42
1,299084;0,5507;-0,8886;0,1882;1,06
1,300212;0,1609;-0,7353;0,9635;1,22
1,316816;-0,2599;-0,8404;0,7031;1,13
1,332459;0,5880;-0,7597;-0,2186;0,99
1,337526;1,4076;-0,4776;0,0797;1,49
1,349289;2,1035;-0,1968;-0,3280;2,14
1,365822;2,3593;-0,0258;-0,5928;2,43
1,366023;2,5011;0,1080;-0,4941;2,55
1,382472;2,7596;0,2769;-0,2410;2,78
1,384456;2,4754;0,3120;0,3365;2,52
1,399339;1,5643;0,4455;0,6771;1,76
1,403118;0,9582;0,7028;0,9847;1,54
1,415782;0,9013;0,2270;1,9054;2,12
1,421681;0,8824;-0,1241;1,1175;1,43
1,432799;1,1791;-0,0431;0,7283;1,39
1,449580;1,4749;-0,3102;0,9272;1,77
1,466446;1,6925;0,1098;0,2728;1,72
1,468422;1,9041;0,4452;0,5597;2,03
1,482169;1,8060;0,5477;0,5983;1,98
1,488062;1,6975;0,6208;0,6497;1,92
1,499627;1,2409;0,3035;0,9329;1,58
1,506541;0,5156;-0,3466;0,5062;0,80
1,523044;-0,0123;-1,0364;-0,1301;1,04
1,525390;-0,1774;-1,3271;-0,5968;1,47
1,533333;0,0235;-1,0026;-0,3051;1,05
1,553166;0,5799;-0,4310;0,3856;0,82
1,554282;1,0174;0,0789;0,6873;1,23
1,570692;1,2394;0,4567;0,8549;1,57
1,572864;1,4471;0,4222;0,8212;1,72
1,582654;1,1902;0,1060;0,5131;1,30
1,596216;0,6008;-0,1268;0,4380;0,75
1,614887;-0,0599;-0,2814;0,6340;0,70
1,618175;0,1556;-0,2794;0,3492;0,47
1,633116;0,3179;-0,2688;-0,0593;0,42
1,637096;0,3617;-0,2675;-0,0809;0,46
1,650417;0,2306;-0,3060;0,0537;0,39
1,655732;-0,1127;-0,3536;0,2863;0,47
1,666313;-0,2968;-0,4271;0,4268;0,67
1,674603;-0,2329;-0,4936;0,0820;0,55
1,684993;-0,2006;-0,4512;-0,1316;0,51
1,700806;-0,2412;-0,3009;-0,2263;0,45
1,702706;-0,2673;-0,1698;-0,4101;0,52
1,717204;-0,2214;-0,0243;-0,5800;0,62
1,721466;-0,0510;0,2534;-0,5509;0,61
1,734214;0,0923;0,4328;-0,5229;0,69
1,740440;0,0692;0,4617;-0,5681;0,74
1,750424;-0,0424;0,4267;-0,4076;0,59
1,766343;-0,2819;0,3025;-0,2913;0,51
1,782996;-0,6074;0,0823;0,1860;0,64
1,790578;-0,6059;-0,0013;0,1189;0,62
1,804496;-0,4897;0,0057;0,0435;0,49
1,805388;-0,2443;-0,0119;0,0034;0,24
1,814666;-0,1271;-0,1078;0,1011;0,19
1,824188;-0,0698;-0,1580;0,1791;0,25
1,833345;-0,1991;-0,1688;0,2598;0,37
1,846374;-0,2194;-0,1514;0,1664;0,31
1,851362;-0,3139;-0,1166;0,1199;0,36
1,864494;-0,2224;-0,0205;0,0706;0,23
1,871018;-0,2504;0,0282;0,0851;0,27
1,881048;-0,2079;0,0884;0,1218;0,26
1,899525;0,0216;0,0334;0,0800;0,09
1,908035;-0,0626;0,0042;-0,2206;0,23
1,919205;-0,3064;0,1425;-0,1799;0,38
1,936397;-0,1853;0,2609;-0,0540;0,32
1,936599;0,0988;0,2895;-0,2881;0,42
1,951206;0,2416;0,2506;-0,3558;0,50
1,954613;0,3593;0,1693;-0,1201;0,41
1,967053;0,2580;0,0017;-0,1909;0,32
1,973216;0,0386;-0,1655;-0,0247;0,17
1,983993;-0,0017;-0,2599;0,1856;0,32
2,000237;-0,0207;-0,3941;0,1629;0,43
2,001622;-0,1401;-0,4749;0,2689;0,56
2,017274;-0,1616;-0,4551;0,4016;0,63
2,020222;-0,2112;-0,4068;0,2628;0,53
2,033950;-0,0866;-0,2541;0,1738;0,32
2,050610;-0,0699;-0,1276;-0,1698;0,22
2,057444;-0,0993;-0,0570;-0,0085;0,11
2,067530;0,0487;-0,0070;0,0683;0,08
2,085522;-0,0400;0,0557;-0,0334;0,08
2,085728;0,0493;0,1294;0,0510;0,15
2,100085;0,1340;0,1131;-0,1620;0,24
2,104291;0,1091;0,0325;-0,4375;0,45
2,118543;-0,1886;-0,5379;0,2048;0,61
2,122688;-0,3644;-0,7036;-0,6573;1,03
2,133366;-0,1427;0,3418;-0,8135;0,89
2,141520;0,2380;1,2901;-0,1624;1,32
2,155633;0,2631;1,1235;-0,1862;1,17
2,166246;-0,0393;0,4453;-0,3980;0,60
2,183037;-0,3767;0,1758;-0,0401;0,42
2,188758;-0,2323;0,1374;-0,0858;0,28
2,200412;-0,1106;-0,0232;-0,0175;0,11
2,207128;0,0280;-0,1750;0,0107;0,18
2,218065;0,1297;-0,2947;-0,0082;0,32
2,227164;0,0789;-0,3495;-0,1142;0,38
2,234993;-0,0476;-0,3436;-0,0898;0,36
2,249647;0,0437;-0,3539;-0,0185;0,36
2,252238;0,1194;-0,4151;-0,1576;0,46
2,268580;0,1341;-0,4014;-0,0537;0,43
2,272986;0,1217;-0,3821;0,0281;0,40
2,283517;0,0625;-0,3577;0,0940;0,38
2,290802;0,0097;-0,3856;0,0459;0,39
2,300667;-0,1540;-0,3789;0,0372;0,41
2,311042;-0,2050;-0,2655;0,1395;0,36
2,333184;-0,0067;0,0267;0,0107;0,03
2,337841;0,0238;0,1485;-0,0468;0,16
2,350203;-0,0141;0,2051;-0,1954;0,28
2,356671;-0,1085;0,1161;-0,2304;0,28
2,366759;-0,2886;-0,0409;-0,0716;0,30
2,377206;-0,3310;-0,1655;0,1638;0,40
2,386806;-0,2121;-0,1536;0,0334;0,26
2,400071;-0,1302;-0,1583;-0,0293;0,21
2,402464;-0,1592;-0,1444;-0,0477;0,22
2,420753;-0,1939;-0,0972;-0,3336;0,40
2,421133;-0,2717;0,0501;-0,5001;0,57
2,432167;-0,3765;0,3054;-0,7769;0,92
2,450846;-0,6493;0,3366;-1,7233;1,87
2,458840;-0,9494;0,0832;-1,5216;1,80
2,468273;-0,9659;-0,4679;-1,2283;1,63
2,477844;-0,7728;-0,9242;-0,6378;1,36
2,486523;-0,3862;-1,1683;-0,0604;1,23
2,499957;0,1161;-1,2420;-0,1300;1,25
2,505579;0,6833;-1,2263;0,1036;1,41
2,516784;0,8928;-1,1835;0,5707;1,59
2,524903;0,1195;-1,0940;-0,2402;1,13
2,534406;-0,6631;-1,0167;-0,2022;1,23
2,543420;-0,7417;-0,8659;0,0889;1,14
2,552142;-0,2921;-0,6294;0,0773;0,70
2,566976;0,0849;-0,4332;0,1540;0,47
2,585349;0,7502;0,0337;0,8415;1,13
2,589448;0,8508;0,0736;0,8378;1,20
2,600594;0,5293;-0,0274;0,7790;0,94
2,608139;-0,0012;-0,1805;0,6656;0,69
2,617731;-0,2525;-0,1194;0,3899;0,48
2,627109;-0,3289;0,0598;0,3208;0,46
2,636752;-0,6338;0,5462;-0,3398;0,90
2,651958;-0,6935;0,8388;-0,3388;1,14
2,654355;-0,5079;0,2373;0,0206;0,56
2,670403;0,0683;-0,3200;0,6694;0,75
2,673924;0,1476;-0,6763;1,1933;1,38
2,683636;-0,5418;-1,4976;1,4836;2,18
2,693055;-1,3082;-1,9698;1,2067;2,65
2,701843;-1,3749;-1,6413;1,1114;2,41
2,712057;-0,9267;-1,0983;0,5804;1,55
2,720301;-0,3701;-0,8485;0,3481;0,99
2,735287;-0,3663;-0,6647;0,3529;0,84
2,754039;0,7087;-0,8175;1,6596;1,98
2,757572;1,4631;-1,1301;1,2172;2,21
2,771328;2,1234;-1,3337;0,7698;2,62
2,776816;1,7906;-1,2146;0,7567;2,29
2,788096;1,6350;-1,3075;1,1281;2,38
2,808015;1,3200;-1,4437;1,5450;2,49
2,808228;0,5643;-1,5585;1,4297;2,19
2,816116;-0,7794;-1,5526;1,4109;2,24
2,823740;-1,8904;-0,5813;0,5948;2,07
2,834028;-2,2746;0,9310;0,1506;2,46
2,842481;-1,5390;1,4032;0,0867;2,08
2,851483;-0,6520;0,8073;-0,1294;1,05
2,861135;-0,3502;-0,4718;1,0051;1,16
2,870180;-0,5540;-1,7466;1,2974;2,25
2,885811;-1,2554;-3,0066;0,1774;3,26
2,903768;-1,6286;-4,0016;0,1859;4,32
2,907892;-0,9447;-3,6070;0,2325;3,74
2,921689;-0,6950;-3,0067;-0,1013;3,09
2,926315;-2,0199;-1,3311;0,4346;2,46
2,940335;-3,2581;0,3173;2,0832;3,88
2,944935;-2,0547;0,9148;3,8333;4,44
2,954791;0,2588;1,3274;4,3766;4,58
2,971743;1,3502;2,3776;3,5035;4,44
2,972016;1,4951;3,5594;2,2851;4,49
2,990171;1,6274;3,7794;1,9099;4,54
2,992219;1,0426;3,0269;0,7691;3,29
3,005760;-0,0202;1,2211;-0,3980;1,28
3,010438;-0,1354;-0,5521;-1,5384;1,64
3,021579;0,2044;-1,4222;-2,2382;2,66
3,038827;0,0167;-2,2199;-3,2072;3,90
3,055517;-1,1118;-3,1638;-1,8556;3,83
3,057221;-1,3982;-1,7785;-1,3811;2,65
3,072636;-2,0440;0,0106;-0,3027;2,07
3,075945;-1,7417;2,0464;1,3724;3,02
3,088971;-1,6241;2,8976;5,5936;6,51
3,094501;-0,8727;1,2629;7,0338;7,20
3,106943;0,6922;-0,1264;4,3721;4,43
3,124184;0,9362;-2,0962;2,1953;3,18
3,124392;0,0175;-3,6189;1,1316;3,79
3,139288;0,4701;-3,4297;0,8725;3,57
3,141554;0,9897;-2,6581;1,0748;3,03
3,157021;0,4003;-2,6302;2,4564;3,62
3,160155;-0,2828;-3,4642;3,5363;4,96
3,174233;-1,7530;-5,0321;3,3903;6,32
3,189594;-3,3210;-3,0327;0,4651;4,52
3,206578;-2,3133;-2,9475;1,1085;3,91
3,206781;1,2013;-2,5884;-5,4651;6,17
3,223219;6,2653;2,9966;-23,1321;24,15
3,225258;4,0755;-2,1186;-3,7674;5,94
3,239816;4,7867;-1,5410;-4,9570;7,06
3,244426;3,6057;-0,4212;-2,6286;4,48
3,256591;1,2805;-1,0792;-0,5757;1,77
3,269370;2,1214;-2,6732;-1,5310;3,74
3,272249;3,1216;-5,4442;-1,2211;6,39
3,287318;3,4853;-7,1574;-0,0606;7,96
3,290195;3,4165;-7,6434;0,4903;8,39
3,308264;3,5491;-7,4489;0,2197;8,25
3,324198;3,9891;-5,9589;0,8050;7,22
3,327962;4,0710;-4,2071;3,1101;6,63
3,341050;3,8662;-1,1885;7,2272;8,28
3,358267;3,9255;3,3375;27,0993;27,58
3,358490;2,6774;0,3044;16,3831;16,60
3,374319;1,7360;-1,7520;4,6927;5,30
3,374532;-2,0434;-2,5397;0,1938;3,27
3,392096;-6,9857;-2,7160;-3,8292;8,42
3,393334;-10,4499;-2,3857;-7,5676;13,12
3,407725;-9,4923;-1,3259;-7,7538;12,33
3,412366;-4,1728;0,8382;-3,0583;5,24
3,425900;1,2189;2,3242;2,7834;3,83
3,445129;1,9374;1,4724;2,1233;3,23
3,445359;0,6768;-1,2648;-2,6977;3,06
3,457885;0,3617;-3,1187;-3,9381;5,04
3,474334;0,8193;6,9677;3,5421;7,86
3,477811;0,8096;23,3248;9,2475;25,10
3,492241;1,1546;30,1971;8,0201;31,27
3,496827;2,2690;17,9032;4,4376;18,58
3,507414;1,3471;4,9902;1,5818;5,41
3,525314;0,3610;-1,5999;-0,8161;1,83
3,525502;-0,3641;-5,4365;-2,6992;6,08
3,546021;-0,2956;-6,9832;-3,9340;8,02
3,546249;0,2545;-4,5332;-3,5376;5,76
3,554571;1,1905;-0,2997;-1,7700;2,15
3,562305;2,1004;1,6751;-0,4061;2,72
3,572229;1,5705;1,4951;0,4030;2,21
3,581122;0,7362;0,7096;0,3003;1,07
3,591253;0,0492;0,0691;-0,2046;0,22
3,608644;-0,3830;-0,2215;-0,4501;0,63
3,625050;-0,7855;-0,4933;-0,3851;1,00
3,627419;-0,9317;-0,4558;-0,2533;1,07
3,641247;-0,9243;-0,4868;0,0618;1,05
3,646076;-0,4636;-0,9959;1,0202;1,50
3,657945;0,1739;-1,1961;1,8269;2,19
3,675834;0,7534;-1,2030;1,8104;2,30
3,676216;1,0294;-1,0590;1,7833;2,32
3,691467;0,9185;-2,5417;1,4731;3,08
3,691657;0,3696;-1,6982;2,0714;2,70
3,708349;0,1984;0,8910;2,5229;2,68
3,711180;0,2136;2,7599;1,8555;3,33
3,724849;-0,0096;2,9733;0,6814;3,05
3,741797;-0,8559;1,3486;-0,6209;1,71
3,758499;-0,4270;0,6930;-0,6753;1,06
3,758709;-0,0903;-0,0727;-0,6996;0,71
3,774921;-0,0389;-0,4870;-0,2438;0,55
3,775386;0,1480;-0,5535;0,1676;0,60
3,791624;0,2744;-0,6064;0,3805;0,77
3,795570;0,2133;-0,6258;0,5733;0,88
3,808228;0,1213;-0,6349;0,7477;0,99
3,816914;0,0784;-0,6997;0,8354;1,09
3,829357;0,1074;-0,7902;0,7438;1,09
3,838474;0,1562;-0,6093;0,6442;0,90
3,842109;0,1160;-0,4392;0,5885;0,74
3,854444;-0,1009;-0,3554;0,5984;0,70
3,860878;-0,0872;-0,1075;0,7894;0,80
3,872084;-0,0116;-0,0393;0,6228;0,62
3,888547;-0,1648;-0,4230;0,5853;0,74
3,898276;-0,3227;-0,5166;0,7193;0,94
3,907566;-0,3253;-0,8813;0,4671;1,05
3,924834;-0,5024;-0,7256;0,5439;1,04
3,925860;-0,5105;-0,5703;0,2574;0,81
3,945291;-0,4357;-0,4360;-0,1161;0,63
3,945542;-0,3204;-0,3306;-0,5173;0,69
3,959480;-0,2350;-0,2093;-0,7180;0,78
3,963834;-0,2050;-0,0814;-0,6689;0,70
3,974861;-0,0798;0,1462;-0,4396;0,47
3,982252;0,0463;0,4717;-0,1938;0,51
3,992749;0,3321;0,8355;-0,0133;0,90
4,008984;0,6298;1,0861;0,0846;1,26
4,010643;0,9577;1,2827;0,1806;1,61
4,026238;1,2581;1,3293;0,1809;1,84
4,041001;0,9515;0,5215;0,1335;1,09
4,047235;0,6117;-0,0291;0,1734;0,64
4,058169;0,5834;-0,4370;0,2843;0,78
4,075633;0,5938;-0,7488;0,4619;1,06
4,075830;0,5363;-0,9488;0,5876;1,24
4,092367;0,4426;-1,0161;0,4963;1,21
4,093823;0,4062;-0,8994;0,2197;1,01
4,109345;0,3953;-0,6229;-0,0910;0,74
4,113200;0,3044;-0,2343;-0,3530;0,52
4,126447;0,1129;0,1518;-0,4554;0,49
4,132178;-0,1347;0,5003;-0,4217;0,67
4,146282;-0,3624;0,6995;-0,4880;0,93
4,158906;-0,4931;0,7320;-0,5811;1,06
4,177160;-0,5205;0,3472;-0,3168;0,70
4,178148;-0,4871;0,1175;-0,2282;0,55
4,193218;-0,3884;0,0124;-0,1635;0,42
4,197001;-0,3538;-0,1125;-0,2243;0,43
4,210357;-0,4233;-0,3206;-0,4200;0,68
4,215629;-0,4757;-0,5999;-0,6858;1,03
4,226366;-0,4250;-0,6493;-0,8739;1,17
4,244400;-0,3485;-0,5373;-0,9825;1,17
4,244614;-0,3230;-0,4114;-0,8175;0,97
4,259563;-0,2349;-0,2479;-0,4821;0,59
4,262891;-0,1858;-0,1313;-0,3528;0,42
4,276618;-0,2982;-0,0806;-0,1198;0,33
4,281462;-0,4043;-0,0588;0,1817;0,45
4,293858;-0,5425;-0,1990;0,1954;0,61
4,300228;-0,7006;-0,2942;0,1260;0,77
4,312176;-1,0253;-0,1282;0,0460;1,03
4,327089;-1,3819;0,1505;-0,0378;1,39
4,344042;-1,7547;0,4790;0,3321;1,85
4,346617;-1,5303;0,4675;0,7152;1,75
4,360734;-1,0981;0,5299;1,0541;1,61
4,365471;-0,8480;0,5203;1,2972;1,63
4,376828;-0,8047;0,3302;1,4361;1,68
4,393844;-0,8088;0,0963;1,3640;1,59
4,394024;-0,8022;-0,0559;1,1392;1,39
4,411059;-0,8088;-0,1671;0,9152;1,23
4,411274;-0,8541;-0,2530;0,7269;1,15
4,427492;-0,8799;-0,3151;0,4560;1,04
4,430914;-0,8700;-0,3221;0,2007;0,95
4,444197;-0,8351;-0,2996;0,1877;0,91
4,460814;-0,9045;-0,2565;0,1247;0,95
4,477870;-0,9374;-0,2761;-0,0902;0,98
4,478069;-0,9872;-0,3203;-0,2205;1,06
4,494322;-1,0472;-0,3537;-0,1630;1,12
4,494534;-1,0117;-0,4338;0,0566;1,10
4,511496;-0,8483;-0,5697;0,0025;1,02
4,514758;-0,8144;-0,6216;-0,0026;1,02
4,527858;-1,0225;-0,5253;0,0747;1,15
4,533525;-1,3306;-0,3744;0,0069;1,38
4,544820;-1,5451;-0,3027;-0,0960;1,58
4,566037;-1,5933;-0,3733;-0,1347;1,64
4,566173;-1,4858;-0,4473;-0,2776;1,58
4,574284;-1,5267;-0,4138;-0,4845;1,65
4,580271;-1,6463;-0,2926;-0,6522;1,79
4,595203;-1,6842;-0,1279;-0,8105;1,87
4,600612;-1,5920;0,0656;-0,9599;1,86
4,612007;-1,3585;0,2344;-0,9234;1,66
4,626152;-0,6692;0,7265;-0,6295;1,17
4,643036;-0,4178;0,7972;-0,6710;1,12
4,645292;-0,3907;0,7376;-0,0801;0,84
4,661876;-0,3881;0,7219;0,8086;1,15
4,664582;-0,1848;0,8112;1,3443;1,58
4,680687;0,0840;0,8588;1,3884;1,63
4,682925;0,1205;0,6600;0,9654;1,18
4,693990;0,0598;0,4106;0,4203;0,59
4,713535;0,2512;0,1125;0,0597;0,28
4,713906;0,5919;-0,2481;-0,2442;0,69
4,728231;1,0198;-0,5245;-0,5976;1,29
4,745691;1,6653;-0,8429;-1,2621;2,25
4,749327;2,0678;-0,7826;-1,3405;2,59
4,761438;2,4815;-0,4008;-1,0833;2,74
4,767020;2,3617;-0,0528;-0,3625;2,39
4,778823;1,4284;-0,0679;0,8338;1,66
4,795236;0,7094;-0,1607;1,7452;1,89
4,795411;0,4051;0,0608;2,1349;2,17
4,812829;0,1755;0,4390;2,1572;2,21
4,813056;-0,2511;0,7534;2,3904;2,52
4,832062;-0,7975;0,7581;2,3448;2,59
4,832252;-0,8571;0,4077;1,6053;1,86
4,841985;-0,2363;-0,0208;0,4119;0,48
4,850701;0,7361;-0,5197;-0,8715;1,25
4,860807;1,4732;-1,0113;-1,9021;2,61
4,874884;1,9005;-1,0008;-2,4771;3,28
4,892492;2,7115;-0,0894;-2,3686;3,60
4,897968;2,6239;0,2832;-1,5165;3,04
4,909625;2,2337;0,4168;-0,3184;2,29
4,916576;1,9567;0,8527;0,9847;2,35
4,925937;1,6941;1,3495;2,0019;2,95
4,935364;1,2564;1,3955;2,2647;2,94
4,944772;0,7496;0,8640;1,8690;2,19
4,962939;0,3818;0,1207;1,0467;1,12
4,963142;0,2534;-0,3772;0,1600;0,48
4,979964;0,0338;-0,7953;-0,4447;0,91
4,982573;-0,3137;-1,0698;-0,7715;1,36
4,997452;-0,6106;-1,1428;-0,8952;1,57
5,000704;-0,6245;-0,9171;-0,9876;1,49
5,012633;-0,5252;-0,5019;-1,0171;1,25
5,029868;-0,3699;0,2640;-0,6486;0,79
5,046792;-0,4124;0,4848;-0,3173;0,71
5,046978;-0,4999;0,6085;0,1523;0,80
5,063728;-0,5218;0,6018;0,4617;0,92
5,066163;-0,4547;0,4830;0,4945;0,83
5,079590;-0,4021;0,3058;0,4088;0,65
5,084880;-0,2464;0,0431;0,2515;0,35
5,096455;-0,0016;-0,1702;0,0811;0,19
5,112111;0,2631;-0,1874;-0,1410;0,35
5,112779;0,4911;-0,0695;-0,2291;0,55
5,129488;0,4491;0,0840;-0,0855;0,46
5,148636;0,3345;0,3362;0,1450;0,50
5,150105;0,4120;0,3062;0,1043;0,52
5,163655;0,4528;0,1653;0,1289;0,50
5,168546;0,4375;-0,0170;0,2047;0,48
5,178913;0,3372;-0,0900;0,2545;0,43
5,195508;0,1788;-0,1004;0,2356;0,31
5,196951;0,0662;-0,0211;0,2245;0,24
5,213552;-0,0042;0,0630;0,2506;0,26
5,214516;-0,0745;0,1508;0,2194;0,28
5,228937;-0,1333;0,1610;0,1613;0,26
5,234191;-0,2375;0,1165;0,0675;0,27
5,245971;-0,2921;0,0750;0,0064;0,30
5,253235;-0,3159;0,0458;0,0244;0,32
5,263555;-0,3657;-0,0191;0,2307;0,43
5,280427;-0,3862;-0,0863;0,3168;0,51
5,280852;-0,3426;-0,1070;0,1996;0,41
5,295888;-0,3176;-0,0883;0,0482;0,33
5,314617;-0,3596;-0,0983;-0,2520;0,45
5,318238;-0,4288;-0,0551;-0,1882;0,47
5,331357;-0,4910;-0,0814;-0,0539;0,50
5,337286;-0,4832;-0,0996;0,0560;0,50
5,348204;-0,3950;-0,1061;0,0616;0,41
5,364485;-0,3605;-0,1261;0,0274;0,38
5,364945;-0,3208;-0,1331;0,0315;0,35
5,380977;-0,2415;-0,0628;-0,0861;0,26
5,383994;-0,1607;-0,0286;-0,2584;0,31
5,397699;-0,0995;-0,0541;-0,2733;0,30
5,402991;-0,0410;-0,1200;-0,2092;0,24
5,414267;0,0124;-0,0935;-0,0859;0,13
5,431159;0,0182;0,0009;0,0919;0,09
