# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:57:36.100
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
8,819764;-0,0238;0,0182;0,0506;0,06
8,829162;-0,0189;0,0109;0,0202;0,03
8,843054;-0,0246;0,0366;0,0037;0,04
8,847759;-0,0103;0,0266;-0,0158;0,03
8,860749;-0,0236;0,0027;-0,0243;0,03
8,866524;-0,0320;0,0098;0,0379;0,05
8,877520;-0,0496;-0,0315;0,0552;0,08
8,896692;-0,0236;-0,0364;-0,0054;0,04
8,903628;-0,0021;0,0018;-0,0131;0,01
8,912782;0,0073;0,0277;0,0020;0,03
8,927291;-0,0140;0,0083;0,0405;0,04
8,931665;0,0180;-0,0118;0,0550;0,06
8,944155;0,0257;-0,0211;0,0489;0,06
8,950266;0,0346;0,0028;0,0510;0,06
8,962453;-0,0004;0,0181;0,0542;0,06
8,976934;0,0030;0,0037;-0,0274;0,03
8,978442;0,0025;0,0131;-0,0619;0,06
8,988375;-0,0213;0,0082;-0,0183;0,03
8,997417;-0,0107;-0,0131;0,0460;0,05
9,011554;-0,0038;-0,0152;0,0307;0,03
9,015937;0,0053;-0,0220;-0,0149;0,03
9,028166;-0,0034;0,0008;-0,0128;0,01
9,055512;-0,0275;-0,0123;-0,0776;0,08
9,055785;0,0028;-0,0096;-0,0469;0,05
9,062476;0,0103;-0,0035;0,0130;0,02
9,079145;0,0260;0,0237;0,0073;0,04
9,083038;0,0462;0,0140;-0,0394;0,06
9,094886;0,0333;0,0185;-0,0358;0,05
9,099866;0,0253;0,0017;-0,0169;0,03
9,110849;0,0150;0,0053;-0,0221;0,03
9,117697;-0,0080;-0,0183;0,0008;0,02
9,130500;0,0209;-0,0132;0,0247;0,03
9,137722;0,0318;-0,0034;0,0234;0,04
9,150029;0,0128;0,0179;-0,0560;0,06
9,160667;0,0224;0,0237;-0,1148;0,12
9,177936;0,0483;0,0102;-0,0507;0,07
9,184128;0,0732;-0,0040;0,0342;0,08
9,195004;0,0756;-0,0004;0,1122;0,14
9,202802;0,0640;0,0055;0,1034;0,12
9,212571;-0,0171;0,0371;0,0606;0,07
9,222621;-0,0699;0,0130;0,0029;0,07
9,230773;-0,0995;0,0034;-0,0635;0,12
9,246707;-0,1039;-0,0060;-0,0606;0,12
9,250160;-0,1188;-0,0129;0,0001;0,12
9,273229;-0,1616;0,0320;0,1443;0,22
9,273505;-0,1681;0,0361;0,2303;0,29
9,290199;-0,1852;0,0083;0,1784;0,26
9,290422;-0,2166;-0,0212;0,0350;0,22
9,296408;-0,2629;-0,0584;-0,0371;0,27
9,313322;-0,2390;-0,0421;-0,0184;0,24
9,327402;-0,2166;-0,0072;0,0324;0,22
9,328186;-0,1610;0,0210;0,1168;0,20
9,351864;-0,0887;0,0323;0,0913;0,13
9,352063;-0,0411;-0,0059;0,0187;0,05
9,376057;0,0265;0,0189;-0,0228;0,04
9,396017;0,0579;0,0329;0,1322;0,15
9,398844;0,1024;0,0207;0,0716;0,13
9,412069;0,1251;0,0122;0,0145;0,13
9,418166;0,1132;-0,0138;-0,0483;0,12
9,429784;0,0909;-0,0206;-0,0919;0,13
9,436555;0,0631;-0,0320;-0,1065;0,13
9,447290;0,0442;-0,0267;-0,0962;0,11
9,464391;0,0533;-0,0161;-0,0276;0,06
9,481819;0,0477;-0,0123;0,0175;0,05
9,483149;0,0400;0,0020;0,0338;0,05
9,496155;0,0288;0,0031;0,0419;0,05
9,502149;0,0153;0,0101;0,0229;0,03
9,513669;-0,0145;0,0122;0,0043;0,02
9,520317;-0,0109;-0,0103;-0,0115;0,02
9,529771;0,0056;-0,0137;-0,0106;0,02
9,539639;-0,0113;-0,0075;-0,0240;0,03
9,553657;-0,0129;-0,0097;-0,0470;0,05
9,583138;-0,0169;0,0024;-0,0013;0,02
9,596077;-0,0519;-0,0077;-0,0558;0,08
9,604513;-0,0287;0,0088;-0,0659;0,07
9,616095;-0,0072;0,0075;-0,0277;0,03
9,624771;0,0151;-0,0068;0,0443;0,05
9,632923;0,0525;-0,0067;0,0729;0,09
9,647790;0,0539;0,0134;0,0374;0,07
9,661513;0,0265;0,0218;-0,0389;0,05
9,669951;-0,0048;0,0238;0,0048;0,02
9,682719;-0,0123;-0,0106;0,0131;0,02
9,688746;-0,0279;-0,0163;0,0657;0,07
9,704990;-0,0219;0,0064;0,0965;0,10
9,709584;-0,0231;0,0099;0,0804;0,08
9,716229;-0,0005;-0,0079;0,0306;0,03
9,728533;-0,0183;-0,0384;-0,0582;0,07
9,738384;-0,0075;-0,0166;-0,0620;0,06
9,748064;-0,0182;-0,0082;-0,0564;0,06
9,755701;-0,0158;-0,0162;-0,0038;0,02
9,769949;0,0006;0,0123;0,0517;0,05
9,782777;-0,0102;0,0084;0,0868;0,09
9,795206;0,0074;-0,0035;-0,0225;0,02
9,802799;0,0011;0,0106;-0,1031;0,10
9,812790;-0,0041;0,0128;-0,1084;0,11
9,820370;0,0154;0,0315;-0,0540;0,06
9,840796;0,0428;0,0287;0,0408;0,07
9,841046;0,0429;0,0188;0,1075;0,12
9,852700;0,0714;0,0079;0,0874;0,11
9,857261;0,0334;0,0065;0,0237;0,04
9,868369;-0,0119;0,0123;-0,0122;0,02
9,877540;-0,0307;0,0356;-0,1128;0,12
9,885429;-0,0114;0,0185;-0,1433;0,14
9,901649;0,0207;0,0029;-0,0714;0,07
9,903549;0,0276;-0,0267;0,0051;0,04
9,918483;0,0216;-0,0112;0,1319;0,13
9,931695;0,0083;-0,0461;0,0524;0,07
9,946138;-0,0649;-0,0454;-0,0805;0,11
9,950567;-0,1312;-0,0140;-0,1196;0,18
9,964744;-0,1352;0,0132;-0,0846;0,16
9,969105;-0,1483;0,0481;-0,0035;0,16
9,980009;-0,1376;0,0095;0,0827;0,16
9,988039;-0,1104;-0,0143;0,1427;0,18
10,002204;-0,0874;-0,0283;0,0537;0,11
10,006588;-0,0697;0,0086;-0,0346;0,08
10,017894;-0,0843;0,0143;-0,0575;0,10
10,029357;-0,0786;0,0234;-0,0384;0,09
10,034276;-0,0589;0,0418;-0,0367;0,08
10,051056;-0,0326;0,0341;-0,0479;0,07
10,053219;-0,0409;0,0324;-0,0108;0,05
10,070190;-0,0641;0,0072;0,0921;0,11
10,085510;-0,0659;0,0023;0,0831;0,11
10,090665;-0,0649;0,0092;0,0275;0,07
10,107450;-0,0415;0,0349;0,0041;0,05
10,118147;-0,0089;0,0426;0,0282;0,05
10,118783;-0,0016;0,0336;0,0448;0,06
10,138413;-0,0134;0,0271;0,0411;0,05
10,138557;-0,0227;0,0290;0,0481;0,06
10,159754;-0,0143;0,0285;0,0103;0,03
10,159862;-0,0178;0,0104;-0,0224;0,03
10,165136;-0,0071;-0,0038;0,0168;0,02
10,174951;0,0143;0,0057;0,0619;0,06
10,186506;0,0200;0,0209;0,0415;0,05
10,202046;0,0325;0,0194;-0,0091;0,04
10,216682;0,0313;0,0245;-0,1308;0,14
10,221442;0,0295;0,0194;-0,1685;0,17
10,238102;0,0395;0,0180;-0,1480;0,15
10,243338;0,0401;0,0236;-0,0688;0,08
10,250374;0,0524;0,0373;-0,0199;0,07
10,264789;0,0695;0,0120;0,0321;0,08
10,268866;0,0781;-0,0189;0,0034;0,08
10,295442;0,0419;-0,0386;-0,0827;0,10
10,305429;0,0658;-0,0131;-0,0637;0,09
10,351383;0,0509;0,0130;-0,0273;0,06
10,401826;-0,0357;-0,0492;0,0263;0,07
10,446704;-0,0593;0,0282;0,0382;0,08
10,482558;-0,0049;0,0881;0,0183;0,09
10,492685;0,0371;0,0381;-0,0088;0,05
10,518621;0,0314;0,0168;-0,0770;0,08
10,520260;0,0604;0,0154;-0,0493;0,08
10,536777;0,0901;-0,0143;-0,0103;0,09
10,539120;0,0734;-0,0599;0,0318;0,10
10,553038;0,0535;-0,0589;0,1408;0,16
10,557981;0,0598;-0,0698;0,1730;0,20
10,574078;0,0669;-0,0698;0,0703;0,12
10,578313;0,0418;-0,0756;-0,0513;0,10
10,595609;0,0133;-0,0212;-0,1291;0,13
10,595715;-0,0088;0,0122;-0,1795;0,18
10,606912;-0,0471;0,0098;-0,1604;0,17
10,619798;-0,0740;0,0227;-0,0768;0,11
10,623593;-0,0695;0,0248;0,0145;0,08
10,636253;-0,0333;0,0397;0,0285;0,06
10,657722;0,0320;0,1038;-0,0316;0,11
10,661657;0,0313;0,1080;-0,1067;0,15
10,681032;0,0269;0,0769;-0,1171;0,14
10,681256;0,0356;0,0346;-0,0927;0,11
10,688609;0,0384;0,0106;-0,0944;0,10
10,699218;0,0023;0,0012;-0,0625;0,06
10,708731;-0,0129;0,0119;-0,0015;0,02
10,718536;-0,0173;0,0224;-0,0052;0,03
10,726190;-0,0192;0,0151;-0,0526;0,06
10,739862;-0,0044;0,0220;-0,0478;0,05
10,745289;0,0197;-0,0007;-0,0785;0,08
10,758058;0,0495;-0,0382;-0,1462;0,16
10,775506;0,0669;-0,0775;-0,1397;0,17
10,775669;0,0394;-0,0762;-0,0815;0,12
10,790591;0,0370;-0,0584;-0,0301;0,08
10,800944;-0,0303;-0,0307;0,0110;0,04
10,810291;-0,0840;-0,0254;0,0058;0,09
10,819654;-0,1441;-0,0330;-0,0165;0,15
10,833162;-0,1503;-0,0053;-0,0461;0,16
10,838375;-0,1706;-0,0404;-0,0687;0,19
10,849396;-0,1826;-0,0572;-0,0242;0,19
10,860193;-0,1726;-0,1031;0,0626;0,21
10,878582;-0,1780;-0,1201;0,1369;0,25
10,878707;-0,1454;-0,0403;0,1636;0,22
10,884714;-0,1799;-0,0256;0,1820;0,26
10,894730;-0,1380;0,0018;0,1709;0,22
10,903731;-0,1009;0,0321;0,1139;0,16
10,934593;-0,0597;-0,0004;0,0538;0,08
10,959180;0,1338;0,0568;-0,0121;0,15
10,959352;0,1372;0,0277;-0,0204;0,14
11,004836;0,1254;0,0037;0,0459;0,13
11,022118;0,0740;-0,0277;-0,0597;0,10
11,025141;0,0305;-0,0338;-0,0082;0,05
11,054076;0,0073;-0,0169;0,0342;0,04
11,054220;0,0398;-0,0132;0,0707;0,08
11,072515;0,0379;0,0054;0,0457;0,06
11,072643;0,0064;-0,0443;-0,0089;0,05
11,085568;0,0680;-0,0872;-0,0813;0,14
11,097709;0,0484;-0,0834;-0,0430;0,11
11,099876;0,0360;-0,0515;0,0088;0,06
11,108952;0,0544;-0,0354;0,0726;0,10
11,117433;0,0031;0,0275;0,1181;0,12
11,130030;-0,0250;0,0787;0,1005;0,13
11,138903;-0,0201;0,0939;0,0303;0,10
11,153116;0,0234;0,0853;-0,0567;0,11
11,156589;0,0370;0,0180;-0,0044;0,04
11,172648;0,0220;-0,0576;0,0884;0,11
11,193756;-0,0267;-0,0042;0,2155;0,22
11,193994;-0,0508;0,0452;0,1908;0,20
11,213614;-0,1015;0,0256;0,1496;0,18
11,213750;-0,1349;-0,0019;0,1188;0,18
11,224748;-0,1123;-0,0019;0,0393;0,12
11,236817;-0,0844;-0,0149;-0,0385;0,09
11,241881;-0,0583;-0,0241;-0,0700;0,09
11,251405;-0,0305;-0,0060;-0,0117;0,03
11,258662;-0,0197;0,0117;0,0502;0,06
11,270346;-0,0417;0,0092;0,1390;0,15
11,276712;-0,0067;0,0278;0,1966;0,20
11,286562;0,0325;0,0191;0,1625;0,17
11,301941;0,0521;0,0199;0,0621;0,08
11,305316;0,0595;0,0290;-0,0176;0,07
11,321814;0,0714;0,0097;-0,0238;0,08
11,343269;-0,0115;-0,0350;-0,0235;0,04
11,343363;-0,0150;-0,0144;-0,0236;0,03
11,357095;0,0238;-0,0058;0,0006;0,02
11,361494;0,0269;0,0131;0,0965;0,10
11,373578;0,0043;0,0046;0,1503;0,15
11,386263;0,0210;0,0021;0,1224;0,12
11,389461;0,0444;-0,0274;-0,0083;0,05
11,408099;0,0258;-0,0281;-0,1159;0,12
11,408252;0,0087;-0,0182;-0,1029;0,10
11,438586;-0,0071;-0,0272;-0,0514;0,06
11,452805;-0,0295;0,0028;0,0733;0,08
11,459619;-0,0384;0,0168;0,0365;0,06
11,503778;-0,0543;0,0447;0,0595;0,09
11,529278;-0,0506;-0,0141;0,0635;0,08
11,529821;-0,0322;0,0167;0,1273;0,13
11,542686;-0,0212;0,0164;0,1172;0,12
11,564133;-0,0422;0,0384;0,0578;0,08
11,564332;-0,0590;0,0271;-0,0042;0,07
11,583033;-0,0792;0,0019;-0,0687;0,10
11,583140;-0,0674;-0,0005;-0,0747;0,10
11,597456;-0,0956;-0,0123;-0,0492;0,11
11,597619;-0,0632;-0,0192;-0,0046;0,07
11,604586;-0,0112;-0,0190;0,0120;0,03
11,630999;0,0105;0,0072;0,0062;0,01
11,631138;0,0130;0,0352;0,0056;0,04
11,640007;0,0235;0,0534;-0,0185;0,06
11,658514;-0,0003;0,0235;0,0134;0,03
11,660473;-0,0335;0,0055;0,0211;0,04
11,676285;-0,0322;-0,0239;-0,0107;0,04
11,681320;-0,0497;-0,0364;-0,0198;0,06
11,691800;-0,0834;-0,0381;0,0298;0,10
11,711156;-0,0601;-0,0127;0,0611;0,09
11,711238;-0,0187;0,0076;0,0311;0,04
11,726211;0,0161;-0,0171;0,0292;0,04
11,726404;0,0408;-0,0379;0,0797;0,10
11,740108;0,0358;-0,0384;0,1216;0,13
11,748795;0,0579;-0,0506;0,1228;0,14
11,761351;0,0490;-0,0003;0,0778;0,09
11,772821;0,0249;0,0559;0,0663;0,09
11,787332;0,0526;0,0420;0,0743;0,10
11,791228;0,0621;0,0013;0,0767;0,10
11,806064;0,0621;-0,0129;0,1173;0,13
11,810057;0,0481;0,0189;0,0990;0,11
11,822990;0,0484;0,0339;0,0214;0,06
11,829006;-0,0106;0,0498;-0,0525;0,07
11,839646;-0,0664;0,0162;-0,0875;0,11
11,847708;-0,0860;-0,0098;-0,0681;0,11
11,859953;-0,0545;0,0058;0,0023;0,05
11,876179;-0,0246;0,0139;0,0792;0,08
11,877203;-0,0043;0,0349;0,1496;0,15
11,894402;-0,0171;0,0483;0,1187;0,13
11,894690;-0,0343;0,0392;0,0105;0,05
11,908105;-0,0571;0,0279;-0,0808;0,10
11,922449;-0,0260;-0,0266;-0,1862;0,19
11,940697;-0,0282;-0,0485;-0,1352;0,15
11,940986;-0,0163;-0,0217;-0,0273;0,04
11,959563;0,0001;-0,0036;0,0790;0,08
11,962096;-0,0074;-0,0070;0,1005;0,10
11,978718;-0,0172;-0,0080;0,0654;0,07
11,979836;-0,0201;-0,0148;-0,0021;0,03
12,000817;-0,0407;-0,0004;-0,0334;0,05
12,001004;-0,0385;0,0068;-0,0498;0,06
12,017651;-0,0458;0,0139;-0,0031;0,05
12,018010;-0,0257;-0,0110;-0,0015;0,03
12,025203;-0,0356;-0,0155;0,0061;0,04
12,038414;-0,0477;-0,0174;0,0359;0,06
12,044777;-0,0433;-0,0253;0,0406;0,06
12,055017;-0,0635;-0,0095;0,0463;0,08
12,072716;0,0008;0,0251;-0,0532;0,06
12,081966;0,0472;0,0259;0,0049;0,05
12,092796;0,0621;-0,0003;0,0494;0,08
12,144641;0,0485;-0,0132;0,1019;0,11
12,161977;-0,0255;-0,0202;0,0274;0,04
12,174216;-0,0538;-0,0163;0,0601;0,08
12,174612;-0,0803;0,0182;0,0369;0,09
12,188013;-0,0909;0,0261;-0,0010;0,09
12,214937;-0,1130;-0,0037;-0,0169;0,11
12,231177;-0,0764;0,0344;0,0957;0,13
12,243305;-0,0505;0,0280;0,0327;0,07
12,251394;-0,0371;0,0063;-0,0328;0,05
12,267449;-0,0615;-0,0138;-0,0404;0,07
12,268212;-0,0348;-0,0065;0,0051;0,04
12,277073;-0,0205;-0,0640;-0,0056;0,07
12,300474;-0,0112;-0,0441;0,0188;0,05
12,301020;0,0227;-0,0162;0,0557;0,06
12,324170;0,0125;0,0170;0,0520;0,06
12,324282;0,0532;0,0073;0,0451;0,07
12,343052;0,0588;-0,0069;-0,0793;0,10
12,343178;0,0772;0,0216;-0,1452;0,17
12,361682;0,0941;0,0143;-0,1173;0,15
12,362191;0,1286;0,0294;-0,0381;0,14
12,374252;0,1274;0,0184;0,0071;0,13
12,380099;0,1254;0,0122;0,0259;0,13
12,402531;0,0820;-0,0021;-0,0065;0,08
12,402667;0,0369;0,0344;-0,0458;0,07
12,408281;0,0066;0,0575;-0,0247;0,06
12,434111;0,0124;0,0424;-0,0368;0,06
12,434268;0,0290;-0,0183;-0,1003;0,11
12,442447;0,0335;-0,0722;-0,1128;0,14
12,446473;0,0319;-0,0510;0,0080;0,06
12,464391;0,0514;-0,0326;0,1254;0,14
12,476037;-0,0237;-0,0578;0,0925;0,11
12,483108;-0,0819;-0,0849;0,0249;0,12
12,492262;-0,0979;-0,0187;-0,0156;0,10
12,507614;-0,0792;0,0123;-0,0506;0,09
12,510911;-0,0666;0,0227;-0,0074;0,07
12,523033;-0,0340;0,0353;0,0184;0,05
12,529943;0,0086;0,0300;-0,0110;0,03
12,546038;0,0093;0,0343;-0,0272;0,04
12,548193;0,0156;0,0549;0,0196;0,06
12,563988;0,0172;0,0423;0,0920;0,10
12,570012;-0,0023;0,0275;0,1088;0,11
12,582408;-0,0191;0,0213;0,0786;0,08
12,595835;-0,0269;-0,0261;0,0800;0,09
12,595962;-0,0133;-0,0281;0,0616;0,07
12,609135;0,0071;-0,0265;-0,0031;0,03
12,627336;0,0044;-0,0258;0,0108;0,03
12,631941;0,0075;-0,0159;0,0643;0,07
12,648254;-0,0012;-0,0086;0,0490;0,05
12,666320;0,0033;-0,0225;-0,0120;0,03
12,679489;0,0478;-0,0118;0,0693;0,08
12,697338;0,0322;0,0144;0,1275;0,13
12,698286;0,0299;0,0224;0,1367;0,14
12,712035;0,0077;0,0186;0,0977;0,10
12,716373;-0,0213;-0,0028;-0,0018;0,02
12,728676;-0,0383;-0,0191;-0,0644;0,08
12,744152;-0,0525;-0,0187;-0,0554;0,08
12,754937;-0,0446;0,0081;0,1135;0,12
12,772666;-0,0228;0,0221;0,1476;0,15
12,773371;0,0154;0,0146;0,1035;0,11
12,782249;0,0209;0,0143;0,0346;0,04
12,795442;0,0189;-0,0059;-0,0190;0,03
12,800701;0,0308;0,0143;-0,0305;0,05
12,815421;0,0059;0,0142;-0,0116;0,02
12,831963;-0,0304;0,0000;0,0418;0,05
12,832071;-0,0365;0,0095;0,0514;0,06
12,847648;-0,0246;0,0448;0,0770;0,09
12,847799;-0,0010;0,0382;0,0680;0,08
12,868992;0,0340;0,0377;0,0614;0,08
12,869123;0,0483;0,0348;0,0109;0,06
12,899647;0,0231;0,0376;0,0225;0,05
12,919864;-0,0254;0,0320;0,0717;0,08
12,920672;-0,0452;-0,0049;0,0743;0,09
12,936919;-0,0537;-0,0153;0,0641;0,09
12,972094;-0,0442;-0,0241;-0,0197;0,05
13,076154;-0,0136;-0,0545;0,0322;0,06
13,139656;0,0167;0,0289;0,0817;0,09
13,172800;-0,1210;0,0183;-0,0370;0,13
13,184603;0,0004;0,0303;-0,0001;0,03
13,197895;0,0163;0,0438;-0,0282;0,05
13,217969;0,0094;0,0183;-0,0141;0,02
13,220013;0,0133;-0,0104;0,0318;0,04
13,275478;0,0020;-0,0421;0,0085;0,04
13,289076;0,0773;-0,0022;-0,0599;0,10
13,341295;0,0880;0,0084;-0,0611;0,11
13,419772;-0,0036;0,0096;0,0205;0,02
13,471006;-0,0019;-0,0150;0,1048;0,11
13,483357;-0,0241;0,0110;0,0550;0,06
13,491969;0,0067;0,0447;-0,0199;0,05
13,501835;0,0310;0,0532;-0,0665;0,09
13,529621;0,0396;0,0593;-0,0385;0,08
13,529904;0,0491;0,0358;0,0370;0,07
13,555054;0,0938;0,0249;0,0375;0,10
13,574731;0,1824;0,0281;0,0087;0,18
13,578726;0,1950;0,0163;-0,1144;0,23
13,585561;0,1780;-0,0041;-0,1556;0,24
13,676142;0,1752;-0,0077;-0,1538;0,23
13,699203;-0,1697;0,1294;-0,0764;0,23
13,699353;-0,1664;0,0884;-0,0081;0,19
13,708219;-0,1558;0,0138;0,0235;0,16
13,718781;-0,1831;-0,0371;0,0430;0,19
13,733608;-0,1889;-0,0660;-0,0012;0,20
13,757215;-0,2301;-0,0504;-0,0004;0,24
13,778055;-0,2889;-0,0451;0,0153;0,29
13,782231;-0,1977;0,0264;0,0429;0,20
13,793245;-0,1200;0,0577;0,0968;0,16
13,800553;-0,0455;0,0425;0,0785;0,10
13,814766;0,0443;0,0205;0,0215;0,05
13,819377;0,0547;0,0189;0,0173;0,06
13,832209;0,0320;-0,0098;0,0711;0,08
13,839049;0,0460;-0,0261;0,0470;0,07
13,848540;-0,0144;-0,0092;0,0177;0,02
13,861842;-0,0421;-0,0031;-0,0188;0,05
13,878439;-0,0506;0,0353;-0,0114;0,06
13,884563;-0,0506;0,0960;-0,0696;0,13
13,897340;-0,0002;0,0874;-0,1151;0,14
13,903556;0,0351;0,0554;-0,1178;0,13
13,912742;0,0838;0,0700;-0,1114;0,16
13,928181;0,1197;-0,0121;-0,0692;0,14
13,931380;0,1396;-0,0399;-0,0422;0,15
13,945006;0,1252;-0,0954;-0,0098;0,16
13,950350;0,0900;-0,0889;0,0166;0,13
13,963548;0,0884;-0,0508;0,0007;0,10
13,968833;0,0524;-0,0250;-0,0640;0,09
13,979999;0,0427;-0,0055;-0,0321;0,05
13,987907;0,0082;0,0313;-0,0302;0,04
14,007965;-0,0447;-0,0324;-0,0673;0,09
14,008064;-0,0286;-0,0786;-0,0120;0,08
14,026534;0,0611;-0,1343;0,1625;0,22
14,033725;0,0829;-0,0707;0,1735;0,20
14,048160;0,1080;-0,0318;0,0952;0,15
14,052698;0,1186;0,0007;0,0226;0,12
14,066318;0,1492;0,0137;-0,0327;0,15
14,073211;0,1816;0,0007;-0,0521;0,19
14,084476;0,1721;-0,0155;0,0120;0,17
14,106170;0,1743;-0,0420;0,0822;0,20
14,106268;0,1856;-0,0304;0,1429;0,24
14,108588;0,1963;-0,0554;0,1424;0,25
14,118536;0,1875;-0,0669;0,1370;0,24
14,129343;0,1361;-0,0617;0,1359;0,20
14,147692;0,0793;-0,0037;0,1611;0,18
14,163069;0,0281;0,0121;0,1551;0,16
14,164947;-0,0090;-0,0006;0,1262;0,13
14,194489;-0,0593;-0,0273;0,1288;0,14
14,212829;-0,1193;0,0521;0,1373;0,19
14,220948;-0,2664;0,0151;0,0627;0,27
14,230117;-0,2847;-0,1753;0,2783;0,43
14,250547;-0,1775;-0,0250;0,3802;0,42
14,250635;-0,2838;0,0886;0,4106;0,51
14,263937;-0,3527;-0,0881;0,3555;0,51
14,268141;-0,2596;0,0333;0,2614;0,37
14,282531;-0,3584;0,0127;0,1313;0,38
14,287649;-0,3825;-0,0582;0,0471;0,39
14,295712;-0,3922;-0,0315;0,1544;0,42
14,314031;-0,4275;0,0277;0,3274;0,54
14,314580;-0,2796;0,0859;0,2494;0,38
14,328571;-0,2150;0,1314;0,1349;0,29
14,337016;-0,1845;0,0797;0,0476;0,21
14,360820;-0,1253;0,0525;0,0159;0,14
14,361096;-0,0649;0,0410;0,0347;0,08
14,372007;0,0238;0,0586;0,1721;0,18
14,396920;0,0328;0,0353;0,0992;0,11
14,419643;0,0869;-0,0716;-0,0144;0,11
14,419847;0,1158;-0,0903;-0,0441;0,15
14,440802;0,2032;0,0316;-0,0373;0,21
14,440989;0,2299;0,0509;-0,0193;0,24
14,452808;0,2412;0,0145;-0,0376;0,24
14,471476;0,2738;0,0070;-0,1480;0,31
14,477178;0,2065;-0,0274;-0,1477;0,26
14,482986;0,1839;-0,0482;-0,1726;0,26
14,491940;0,3029;0,0184;-0,2284;0,38
14,518072;0,2836;0,0312;-0,2355;0,37
14,551910;0,1483;0,0361;-0,1192;0,19
14,566760;-0,0914;-0,0331;-0,0435;0,11
14,597209;-0,2698;-0,3698;-0,0233;0,46
14,625184;-0,9837;-0,0953;-0,0204;0,99
14,626224;-0,1391;1,2101;-0,0409;1,22
14,666355;0,2072;0,3786;-0,0931;0,44
14,681898;-0,1114;-0,3018;-0,0551;0,33
14,697781;-0,3342;-0,3490;-0,7259;0,87
14,700753;0,1461;0,0543;-0,5501;0,57
14,709473;0,3923;0,2769;0,0007;0,48
14,727508;-0,1436;-0,1696;-0,4126;0,47
14,728197;0,4306;0,1747;-0,0540;0,47
14,743656;0,3324;0,2132;0,0769;0,40
14,759112;0,2181;-0,1168;0,3048;0,39
14,776043;-0,2605;-0,2657;0,2062;0,43
14,777007;-0,4179;-0,1047;0,1820;0,47
14,799144;-0,3774;0,0300;0,1692;0,41
14,821891;0,4161;0,1948;-0,1214;0,48
14,822756;0,7658;0,2891;-0,2614;0,86
14,844413;1,1653;0,2511;-0,5372;1,31
14,844536;0,1524;0,0433;-1,0697;1,08
14,847128;-0,3396;-0,3473;-1,6431;1,71
14,856689;-0,0037;-0,3274;-1,5370;1,57
14,886082;0,4609;-0,1098;-1,3184;1,40
14,886200;0,9956;0,1398;-0,0422;1,01
14,912305;-0,1592;-0,2863;2,5147;2,54
14,939655;1,5251;0,0993;-2,2193;2,69
14,940649;1,7512;0,1433;-2,7336;3,25
14,960158;1,9653;0,2060;-2,3597;3,08
14,960764;2,1913;0,4214;-1,6111;2,75
14,988305;1,8569;0,3260;-0,5614;1,97
15,026960;0,1793;0,1764;2,7341;2,75
15,049354;-1,8313;-0,6688;-2,2495;2,98
15,052852;-1,7668;-0,6478;-3,0312;3,57
15,061870;-1,5905;-0,8678;-1,7225;2,50
15,072422;-0,3631;-0,1193;1,6582;1,70
15,082011;0,1598;0,2134;1,5657;1,59
15,090104;0,8329;0,6153;0,8400;1,33
15,115275;1,6711;0,6930;0,9790;2,06
15,115433;2,3604;0,9321;0,8622;2,68
15,145567;2,6646;1,0287;0,6515;2,93
15,178807;3,9399;1,0577;0,6372;4,13
15,234130;-6,4542;-2,6117;-3,5026;7,79
15,249483;0,8239;-0,1896;1,0759;1,37
15,258445;0,6980;-0,2790;2,0902;2,22
15,286557;0,1499;-0,4052;4,1207;4,14
15,315077;0,0893;0,2413;-2,7964;2,81
15,315210;-1,5247;0,2406;-1,4572;2,12
15,324406;-0,9316;-0,4024;2,6014;2,79
15,335107;-0,5419;-0,6434;0,8496;1,20
15,342766;-1,1220;-0,0513;0,2229;1,15
15,352422;0,0066;0,8388;-0,5627;1,01
15,376495;0,3646;0,5339;-1,5135;1,65
15,376622;0,3255;0,2799;0,1646;0,46
15,379730;0,1980;-0,4951;0,7515;0,92
15,389193;0,7512;-0,2737;2,8153;2,93
15,405301;3,9889;0,2417;-1,0229;4,13
15,407880;-0,7002;-2,1070;-2,9003;3,65
15,420426;-4,0454;-2,4046;-0,5378;4,74
15,434250;-2,0946;-0,6845;0,4940;2,26
15,452888;-0,9471;-0,6171;0,5539;1,26
15,454438;-0,1869;-0,5360;0,3920;0,69
15,471480;0,3360;0,2209;-0,5001;0,64
15,473320;0,0852;1,4441;0,4353;1,51
15,515452;0,0045;2,0407;0,4861;2,10
15,536226;0,5305;1,6632;-1,0013;2,01
15,538505;-2,4769;1,0176;-0,0269;2,68
15,556803;-0,9146;1,6833;1,8243;2,65
15,557903;1,0273;2,7640;1,3529;3,24
15,579137;0,0313;1,5382;-0,0581;1,54
15,579261;0,2903;1,6183;0,5866;1,75
15,593765;0,8033;2,1274;0,4488;2,32
15,605109;0,1886;0,6869;1,5282;1,69
15,626265;0,3943;0,5422;0,8243;1,06
15,641508;-0,6876;0,9826;-1,5913;1,99
15,652323;-2,0241;0,7252;0,4263;2,19
15,660314;-2,8592;0,9728;1,6045;3,42
15,671470;-2,0323;1,2201;1,5390;2,83
15,696637;-0,4940;1,2649;-0,0306;1,36
15,707165;1,5506;1,5067;2,2018;3,09
15,725767;1,2649;1,8862;0,9826;2,47
