# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:58:24.899
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,009683;0,0800;0,0129;0,6810;0,69
0,009950;0,0500;0,1214;0,4391;0,46
0,020382;-0,3293;-0,1037;-0,1673;0,38
0,033071;-0,3910;-0,2735;-0,6429;0,80
0,035344;-0,3388;-0,2611;-0,8948;0,99
0,048669;-0,1699;-0,1731;-0,8433;0,88
0,054129;0,0579;-0,0732;-0,4342;0,44
0,066745;0,1776;-0,0081;0,0695;0,19
0,072802;0,1728;0,0280;0,4733;0,50
0,082516;0,1617;0,0617;0,6084;0,63
0,091553;0,0848;0,0778;0,5455;0,56
0,101542;-0,0363;0,0611;0,2644;0,27
0,115250;-0,0399;0,0412;-0,0322;0,07
0,131898;-0,1329;-0,0751;-0,3216;0,36
0,138804;-0,0349;-0,0775;-0,2862;0,30
0,148365;-0,0226;-0,0927;-0,1775;0,20
0,156209;0,0589;-0,0997;-0,1153;0,16
0,166488;0,1280;-0,0725;-0,0244;0,15
0,181994;-0,0035;-0,1044;0,0270;0,11
0,185009;-0,0074;-0,0818;0,0550;0,10
0,197112;0,0180;-0,0523;0,0575;0,08
0,203804;0,0133;0,0133;0,0372;0,04
0,214374;-0,0142;0,0801;-0,0358;0,09
0,222855;-0,0812;0,1080;-0,1048;0,17
0,231724;-0,1383;0,0629;-0,0919;0,18
0,251088;-0,1202;-0,0783;-0,0403;0,15
0,266560;-0,0734;-0,1423;-0,2082;0,26
0,270283;-0,0630;-0,1421;-0,3841;0,41
0,282816;-0,0020;-0,0473;-0,4313;0,43
0,288544;-0,0024;0,0680;-0,2741;0,28
0,303008;0,0298;0,0767;0,0519;0,10
0,307230;-0,0102;0,0400;0,1927;0,20
0,317443;-0,0894;0,0211;0,2517;0,27
0,326058;-0,0875;0,0061;0,1484;0,17
0,335569;-0,0770;-0,0619;0,0229;0,10
0,349733;-0,0917;-0,0553;-0,1004;0,15
0,353533;-0,0519;-0,0471;-0,0673;0,10
0,364989;-0,0089;-0,0636;0,0114;0,07
0,372480;0,0437;-0,0225;0,1828;0,19
0,383545;0,0612;-0,0031;0,3431;0,35
0,399728;-0,0078;-0,0940;0,1461;0,17
0,417657;-0,0050;-0,0677;0,0778;0,10
0,419204;-0,0379;-0,0727;0,0570;0,10
0,432496;-0,0909;-0,1254;0,0556;0,16
0,437717;-0,0360;-0,0838;0,0781;0,12
0,449101;0,0409;-0,0398;-0,0151;0,06
0,457512;0,1042;0,0348;-0,0657;0,13
0,467263;0,1296;-0,0227;-0,0234;0,13
0,475129;0,1054;-0,0595;-0,0486;0,13
0,484841;0,0957;-0,0182;-0,1251;0,16
0,501269;0,1324;0,0321;-0,1058;0,17
0,503286;0,1118;-0,0146;-0,0117;0,11
0,516134;0,0816;-0,0399;-0,0334;0,10
0,521940;0,0589;-0,0785;-0,0937;0,14
0,531899;0,0057;-0,1529;-0,1547;0,22
0,550056;-0,0655;-0,3066;-0,2178;0,38
0,558259;-0,0351;-0,3387;-0,2536;0,42
0,568821;0,0128;-0,3585;-0,2419;0,43
0,583676;0,0460;-0,4073;-0,2475;0,48
0,587387;0,0739;-0,1546;-0,4213;0,45
0,603389;0,0828;0,3421;-0,4334;0,56
0,605990;0,2913;0,4746;-0,1600;0,58
0,617409;0,0980;0,5020;0,4337;0,67
0,624688;0,0357;0,5496;0,7987;0,97
0,633904;-0,1340;0,5412;0,8132;0,99
0,643999;-0,3389;0,4213;0,6294;0,83
0,653137;-0,4817;0,0867;0,2809;0,56
0,666562;-0,4585;-0,2106;-0,0991;0,51
0,671412;-0,2677;-0,2802;-0,3192;0,50
0,683448;-0,1421;-0,3652;-0,5405;0,67
0,702437;-0,0237;-0,2673;-0,2552;0,37
0,708791;0,0323;-0,1874;-0,0665;0,20
0,720277;0,0393;-0,1212;-0,0392;0,13
0,737312;0,0054;-0,0532;0,0844;0,10
0,737486;-0,0345;-0,0357;0,1194;0,13
0,750352;-0,0464;0,0151;0,0263;0,06
0,756302;-0,0349;-0,0049;-0,1449;0,15
0,769114;-0,0156;-0,0161;-0,3054;0,31
0,774690;0,0171;0,0117;-0,3097;0,31
0,784944;0,0208;0,0257;-0,2632;0,27
0,792702;-0,0671;0,0134;-0,1060;0,13
0,803273;-0,1509;-0,0079;0,0817;0,17
0,816458;-0,2390;0,0042;0,2267;0,33
0,835423;-0,3175;0,0027;-0,1013;0,33
0,839482;-0,2539;0,0311;-0,2825;0,38
0,852995;-0,2062;0,0390;-0,4539;0,50
0,858354;-0,2394;0,0089;-0,5085;0,56
0,869138;-0,2380;0,0167;-0,3837;0,45
0,875426;-0,2545;0,3481;-0,1355;0,45
0,885833;-0,8411;0,0597;-0,1584;0,86
0,900197;-0,9354;-0,0847;-0,2284;0,97
0,904743;-0,8352;0,1357;-0,1587;0,86
0,916708;-0,9618;0,6123;-0,0796;1,14
0,923525;-0,6863;0,8271;0,4587;1,17
0,934903;-0,1129;0,8275;1,2005;1,46
0,942152;-0,3101;0,9563;0,9508;1,38
0,952439;-0,5958;0,9136;0,1650;1,10
0,970059;-0,6044;0,7967;-1,2610;1,61
0,986393;-0,7580;0,7163;-1,3635;1,72
0,988744;-0,7700;0,6380;-1,0845;1,48
1,002234;-0,7430;0,5141;-0,8936;1,27
1,007679;-0,8396;0,5246;-0,5177;1,12
1,018525;-0,8588;0,5873;0,2320;1,07
1,026043;-0,8538;0,5621;0,8432;1,33
1,035483;-0,8300;0,5420;1,0296;1,43
1,052104;-0,7712;0,3746;0,6000;1,05
1,054221;-0,7344;0,2103;0,1976;0,79
1,069716;-0,6947;0,0674;-0,1860;0,72
1,075132;-0,6333;-0,0444;-0,6182;0,89
1,084666;-0,5314;-0,1149;-0,6869;0,88
1,091644;-0,3691;-0,2110;-0,4683;0,63
1,101398;-0,3513;-0,3260;-0,3041;0,57
1,119876;-0,1691;-0,3773;-0,2113;0,46
1,135038;-0,1411;-0,4539;-0,4514;0,66
1,138590;-0,0679;-0,5904;-0,5521;0,81
1,151078;0,0111;-0,7225;-0,3657;0,81
1,156639;0,1516;-0,8642;0,1146;0,88
1,168434;0,0129;-1,0332;1,0003;1,44
1,175639;-0,0487;-1,1188;1,9291;2,23
1,186250;0,0670;-1,1655;2,6587;2,90
1,194598;0,3411;-1,2413;2,9201;3,19
1,203556;0,3333;-1,4553;2,9304;3,29
1,218662;0,2659;-1,7708;2,5929;3,15
1,222515;0,2271;-1,9130;1,2628;2,30
1,234269;-0,3464;-1,6871;-0,2670;1,74
1,252449;-2,1500;-0,3937;-2,9940;3,71
1,259727;-2,9127;-0,0421;-3,1009;4,25
1,269171;-2,8673;0,2548;-1,6429;3,31
1,277816;-2,4983;0,2727;0,3592;2,54
1,288096;-2,5927;0,2253;2,2314;3,43
1,302424;-2,3919;-0,1300;3,3123;4,09
1,306549;-1,7210;-0,4185;3,5047;3,93
1,320498;-1,5654;-0,4158;3,0435;3,45
1,325342;-1,2980;0,0040;2,0184;2,40
1,336846;-1,0802;-0,0369;0,8066;1,35
1,343743;-1,1712;-0,5321;0,2619;1,31
1,352982;-0,9073;-0,5588;0,9350;1,42
1,372957;-0,6243;-0,5338;2,2832;2,43
1,373149;-0,2800;-0,6487;3,0492;3,13
1,386435;-0,1523;-0,7800;2,6404;2,76
1,403210;0,0728;-0,9482;0,9082;1,32
1,409308;0,0234;-0,5229;0,7440;0,91
1,421106;-0,0019;-0,2419;1,0574;1,08
1,428063;0,5682;-0,3078;1,0401;1,22
1,437207;0,7425;-0,5853;0,8945;1,30
1,454729;0,9155;-1,0003;0,7531;1,55
1,458532;1,5197;-1,3036;0,6890;2,12
1,469998;1,5793;-1,4062;0,7076;2,23
1,474413;1,6505;-1,2577;1,4657;2,54
1,486468;1,6760;-1,3400;2,1882;3,06
1,494554;1,2334;-1,4240;2,0171;2,76
1,505126;0,4621;-1,5346;1,2423;2,03
1,511833;0,1026;-1,6095;0,6750;1,75
1,530660;0,0135;-1,5826;-0,5305;1,67
1,539587;0,0429;-1,0726;0,4507;1,16
1,560382;0,2132;-0,6075;1,1107;1,28
1,560584;0,2135;-0,2602;1,4643;1,50
1,572471;0,0592;0,0099;2,6203;2,62
1,577461;0,0290;0,1409;3,4817;3,48
1,586766;0,1606;-0,0593;2,8467;2,85
1,595919;0,0884;-0,7619;1,7747;1,93
1,605459;2,5570;-1,1662;3,8344;4,75
1,622180;2,4310;-0,8535;2,3449;3,48
1,624537;-0,2090;-0,2854;1,6731;1,71
1,638221;0,2813;0,5255;0,8961;1,08
1,643498;0,7416;0,2335;0,3178;0,84
1,656934;1,3296;0,6020;0,7292;1,63
1,662238;1,0911;0,8450;1,3110;1,90
1,673877;1,2514;0,2730;2,0088;2,38
1,690251;0,4593;0,0934;0,1684;0,50
1,704204;-0,0325;0,1935;-0,6390;0,67
1,708853;0,7598;-0,7234;-0,2534;1,08
1,720589;1,0799;-0,9923;-0,2414;1,49
1,727474;1,1933;-1,0000;-1,0927;1,90
1,747030;1,0627;-1,1080;-1,7549;2,33
1,747192;1,0984;-0,8976;-1,1997;1,86
1,755161;1,0163;-0,6546;0,3880;1,27
1,772863;0,7621;-0,6942;1,6650;1,96
1,775663;0,5037;-0,9238;2,5755;2,78
1,793113;0,3574;-1,5594;3,5793;3,92
1,793406;0,4937;-1,9153;3,8782;4,35
1,804896;1,2510;-1,4388;1,6982;2,55
1,811495;1,7633;-1,2072;-2,4301;3,24
1,829927;0,8137;-0,2620;-1,4207;1,66
1,838680;-0,0009;0,2534;0,8242;0,86
1,854833;-0,7192;0,6146;2,1023;2,31
1,858778;-1,5854;0,0338;2,8466;3,26
1,870774;-1,5097;-0,5266;3,3516;3,71
1,876381;-1,2613;-0,8759;3,0726;3,43
1,888470;-0,6079;-1,5346;3,3941;3,77
1,895365;-0,1737;-2,0252;3,5097;4,06
1,904398;0,2555;-2,0930;3,0548;3,71
1,913672;0,2283;-1,0319;1,5005;1,84
1,923331;0,2287;-2,1888;-1,5908;2,72
1,940631;0,5879;-1,7748;-3,7188;4,16
1,943094;-1,3904;-1,0836;-3,4126;3,84
1,955474;-1,8914;-0,6113;-2,1563;2,93
1,978865;-3,6366;-3,2960;-1,0301;5,01
1,979013;-2,7184;-4,5318;-0,1904;5,29
1,988705;-2,5242;-0,9291;-0,6527;2,77
1,996922;-2,2132;-0,6512;-0,0918;2,31
2,007275;-1,6766;-0,9604;-0,2153;1,94
2,022744;-1,2859;-0,5972;-1,6946;2,21
2,026792;0,0066;0,1315;-1,4517;1,46
2,038852;0,6938;1,1176;-1,0101;1,66
2,044684;1,1202;1,8816;-0,2333;2,20
2,055123;1,4514;2,3946;2,2595;3,60
2,063420;1,2306;2,5812;4,1026;5,00
2,072356;0,7812;2,7841;3,7345;4,72
2,081219;0,1847;2,2495;1,9433;2,98
2,091302;-0,1841;1,3831;-0,2144;1,41
2,107156;-0,7671;1,6126;-1,8071;2,54
2,125305;-0,8783;1,4508;-2,3151;2,87
2,128599;-1,1589;0,8565;-1,8547;2,35
2,138923;-0,5422;0,9431;-0,6381;1,26
2,147454;0,8625;1,5825;1,7650;2,52
2,161819;0,4256;0,9567;2,9622;3,14
2,176142;-0,6540;-0,6712;1,9386;2,15
2,176322;-0,3185;-1,2189;1,0073;1,61
2,188764;-0,0464;-1,8606;-0,5728;1,95
2,193796;0,2468;-1,6864;-1,5294;2,29
2,205197;0,0294;-1,7868;-2,5312;3,10
2,212868;-0,1026;-1,9199;-3,0013;3,56
2,222399;-0,0068;-1,8030;-3,1779;3,65
2,231252;-0,5575;-3,3315;-3,6882;5,00
2,256518;-0,2760;-1,3479;10,2059;10,30
2,259414;-1,2423;-2,5110;-3,5179;4,50
2,272680;-0,9923;-2,4631;-3,4939;4,39
2,278396;-0,4775;-1,9047;-1,3360;2,38
2,288777;0,0525;-1,0927;0,5246;1,21
2,296864;0,2740;-1,0853;1,3565;1,76
2,306768;0,2594;-1,2635;1,1934;1,76
2,315724;-0,0980;-1,4969;1,1573;1,89
2,325746;-0,6548;-1,8661;0,4053;2,02
2,340896;-1,3608;-2,2221;-0,7129;2,70
2,344312;-1,4436;-2,1685;-0,9485;2,77
2,357176;-0,8906;-2,2856;-0,1354;2,46
2,362967;-0,0676;-2,4221;0,3796;2,45
2,372706;0,2467;-2,7240;0,3843;2,76
2,381620;-0,5432;-1,8283;0,6289;2,01
2,391185;-2,2002;3,7093;0,4413;4,34
2,407611;-2,9673;13,2907;1,2372;13,67
2,422995;-0,1910;15,9228;2,3352;16,09
2,428808;1,2800;6,2303;2,4517;6,82
2,441224;1,5758;-0,2191;0,8672;1,81
2,447223;1,9309;-3,1271;-0,8399;3,77
2,457754;1,8411;-4,0081;-1,6898;4,72
2,465880;1,2278;-3,3719;-1,4314;3,86
2,478371;0,5469;-1,3471;-0,6198;1,58
2,490830;0,4699;0,6148;0,1367;0,79
2,494839;0,4929;1,4890;0,5929;1,68
2,507861;0,5605;1,2404;0,6942;1,53
2,512982;0,5259;0,4922;0,5952;0,93
2,528612;0,5427;-0,2085;0,3831;0,70
2,531132;0,4823;-0,7113;0,2608;0,90
2,541529;0,3822;-1,0377;0,2247;1,13
2,557106;0,2805;-1,0987;0,3613;1,19
2,574893;0,1793;-0,7239;0,4113;0,85
2,577890;0,2938;-0,2652;0,1465;0,42
2,591206;0,6096;0,1975;-0,2798;0,70
2,597362;1,0842;0,5597;-0,7845;1,45
2,610611;1,7063;0,6246;-1,0359;2,09
2,615219;1,3014;-1,3117;-1,8155;2,59
2,624736;2,4219;-1,5097;-2,4171;3,74
2,633437;4,1325;0,3493;-2,1865;4,69
2,643648;4,3162;1,2550;-1,8110;4,85
2,656593;2,5450;0,8778;-1,0777;2,90
2,661783;1,3184;0,6511;-0,4957;1,55
2,676538;1,1346;0,7276;0,0011;1,35
2,692809;0,6458;0,8109;1,8124;2,09
2,699354;0,2291;0,9342;2,5761;2,75
2,709498;-0,3192;0,9380;2,9693;3,13
2,717154;-0,9085;0,7143;2,8338;3,06
2,727486;-1,1517;0,4388;2,1761;2,50
2,743179;-0,9433;0,3067;1,1062;1,49
2,745746;-0,8035;0,0333;0,0103;0,80
2,762049;-0,8222;-0,3196;-0,8551;1,23
2,764780;-0,9074;-0,6155;-1,4081;1,78
2,775077;-0,9130;-0,7018;-1,7642;2,11
2,788343;-0,8361;-0,5793;-1,8164;2,08
2,802761;-0,7863;-0,3741;-1,6436;1,86
2,803038;-0,8444;-0,0866;-1,3743;1,62
2,811359;-0,8349;0,1408;-1,0692;1,36
2,823931;-0,8661;0,3044;-0,7325;1,17
2,841706;-0,9305;0,4868;0,0505;1,05
2,848957;-1,0479;0,4564;0,5811;1,28
2,858432;-1,2052;0,3527;1,0882;1,66
2,867579;-1,2087;0,1840;1,3668;1,83
2,876384;-1,0108;0,0615;1,2217;1,59
2,891272;-0,9185;0,0276;0,5109;1,05
2,894705;-0,9175;0,0185;-0,2498;0,95
2,908781;-0,7757;-0,0103;-0,5375;0,94
2,913141;-0,5965;-0,0234;-0,2363;0,64
2,925346;-0,5363;-0,0127;-0,0485;0,54
2,932623;-0,5495;0,1519;-0,1918;0,60
2,942624;-0,6246;0,3378;-0,3680;0,80
2,960202;-0,7022;0,5759;0,0512;0,91
2,978033;-0,7777;0,5182;0,4803;1,05
2,979062;-0,7897;0,4964;0,6032;1,11
2,994223;-0,7388;0,4256;0,5117;0,99
2,997429;-0,7152;0,3310;0,5101;0,94
3,007168;-0,7176;0,1626;0,5940;0,95
3,017804;-0,7427;0,0279;0,6855;1,01
3,027802;-0,7270;0,0115;0,7742;1,06
3,042597;-0,7702;0,0368;0,6903;1,03
3,044419;-0,8434;0,0406;0,5777;1,02
3,058755;-0,9696;0,0635;0,4562;1,07
3,063077;-1,0941;0,0903;0,3146;1,14
3,076335;-1,2175;0,1912;0,2505;1,26
3,081639;-1,2802;0,1930;0,2581;1,32
3,091516;-1,3244;0,0041;0,1308;1,33
3,109535;-1,4401;-0,2609;-0,1307;1,47
3,118254;-1,4463;-0,3143;-0,1958;1,49
3,128591;-1,5812;-0,2910;-0,0208;1,61
3,142915;-1,6945;-0,2258;0,1015;1,71
3,147181;-1,5024;-0,1404;0,0668;1,51
3,160749;-0,9151;-0,0170;0,0450;0,92
3,165774;-0,4706;0,0080;0,1781;0,50
3,177412;-0,1083;-0,0722;0,3593;0,38
3,184848;0,1842;-0,0998;0,4586;0,50
3,193773;0,3840;-0,1714;0,3190;0,53
3,210823;0,4535;-0,1784;0,0384;0,49
3,212633;0,4904;-0,1004;-0,0998;0,51
3,227339;0,5573;0,0265;-0,1477;0,58
3,231254;0,6595;0,1199;-0,2611;0,72
3,244423;0,7143;0,2083;-0,2779;0,79
3,261128;0,6334;0,1340;-0,0610;0,65
3,269267;0,6169;0,1019;-0,1203;0,64
3,277427;0,5675;0,0461;-0,1603;0,59
3,294316;0,3974;-0,0273;-0,0386;0,40
3,296932;0,1157;-0,0456;0,2666;0,29
3,309988;-0,2020;-0,0078;0,5001;0,54
3,315334;-0,4673;0,0334;0,5823;0,75
3,329121;-0,6685;0,0996;0,5440;0,87
3,334117;-0,7604;0,1441;0,4782;0,91
3,343297;-0,7918;0,2040;0,3981;0,91
3,360542;-0,7375;0,2314;0,3145;0,83
3,361401;-0,6685;0,1847;0,1220;0,70
3,379498;-0,5894;0,1656;-0,1592;0,63
3,381466;-0,4772;0,1228;-0,3628;0,61
3,392995;-0,4170;0,0470;-0,3442;0,54
3,410372;-0,2415;0,0381;0,0367;0,25
3,418068;-0,1697;0,0202;0,0664;0,18
3,428033;-0,1424;0,0027;0,1963;0,24
3,436127;-0,1342;0,0834;0,2893;0,33
3,446896;-0,1490;0,0927;0,2267;0,29
3,461292;-0,1716;0,2214;0,3146;0,42
3,466703;-0,2583;0,3879;0,4434;0,64
3,479242;-0,4358;0,2568;0,4365;0,67
3,484437;-0,5778;0,1773;0,2378;0,65
3,494905;-0,6257;0,1397;0,1258;0,65
3,503542;-0,5385;0,0723;0,0560;0,55
3,517892;-0,2473;0,1207;-0,0971;0,29
3,528727;-0,1712;0,2882;-0,0732;0,34
3,541976;0,1123;0,1650;-0,0292;0,20
3,549876;0,2568;0,2830;-0,1081;0,40
3,561210;0,3083;0,1991;-0,0220;0,37
3,568222;0,2484;0,0473;0,1511;0,29
3,577461;0,1236;-0,0659;0,1577;0,21
3,587991;0,0899;-0,0633;0,0232;0,11
3,598814;0,1698;-0,0230;-0,0337;0,17
3,612350;-0,1462;-0,0794;-0,2476;0,30
3,614727;-0,0513;0,0454;-0,5970;0,60
3,628852;-0,0985;0,0025;-0,5786;0,59
3,634302;-0,0319;-0,0116;-0,2672;0,27
3,644387;0,0657;0,0026;-0,0828;0,11
3,651748;0,1778;0,0458;-0,1218;0,22
3,661165;0,1544;0,1755;-0,1139;0,26
3,679364;0,1647;-0,1327;-0,1386;0,25
3,698751;0,3934;-0,1246;0,0035;0,41
3,698927;0,5340;-0,1483;0,1944;0,59
3,712495;0,6319;-0,1126;0,2545;0,69
3,717884;0,6616;-0,0891;0,2344;0,71
3,729309;0,6357;0,0320;0,1710;0,66
3,736369;0,5838;0,2163;0,0982;0,63
3,745738;0,3950;0,1568;-0,0149;0,43
3,763013;0,3094;0,2845;0,1441;0,44
3,764280;0,1903;0,2587;0,3199;0,45
3,778996;0,0581;0,1225;0,5146;0,53
3,783376;-0,0555;0,0336;0,7274;0,73
3,795338;-0,1875;-0,0394;0,8353;0,86
3,802261;-0,1758;-0,0060;0,7772;0,80
3,815043;-0,1777;0,0726;0,5733;0,60
3,829663;-0,2130;0,0330;0,2504;0,33
3,844517;-0,3198;-0,0223;0,1828;0,37
3,848418;-0,3594;-0,0012;0,2248;0,42
3,860455;-0,4237;-0,0155;0,2943;0,52
3,867841;-0,3225;-0,0140;0,2508;0,41
3,878437;-0,2049;0,0089;0,4202;0,47
3,886146;-0,1870;0,0617;0,7450;0,77
3,895644;-0,0258;0,0837;0,7089;0,71
3,913950;0,0657;0,1443;0,6419;0,66
3,914132;0,0563;0,1487;0,5233;0,55
3,928155;0,0908;0,0720;0,3442;0,36
3,932004;-0,0255;0,1022;0,2062;0,23
3,950376;-0,1663;0,1426;0,1528;0,27
3,950915;-0,2706;0,1614;0,2682;0,41
3,969488;-0,2243;0,1217;0,6474;0,70
3,979030;-0,1480;0,0039;0,8524;0,87
3,997291;-0,0059;-0,1567;1,0803;1,09
3,997549;0,1524;-0,2839;1,1787;1,22
4,012231;0,3293;-0,4267;1,1046;1,23
4,016188;0,4616;-0,5842;0,9824;1,23
4,030876;0,4770;-0,7150;0,8571;1,21
4,034819;0,3711;-0,8162;0,6167;1,09
4,045506;0,2897;-0,8591;0,2515;0,94
4,053737;0,3681;-0,7544;-0,1261;0,85
4,063215;0,5084;-0,6405;-0,3504;0,89
4,071984;0,5283;-0,5980;-0,4511;0,92
4,080968;0,3434;-0,5976;-0,5704;0,89
4,097417;0,4740;-0,6362;-0,5389;0,96
4,112825;0,4749;-0,5217;-0,2564;0,75
4,118985;0,4718;-0,4849;-0,0379;0,68
4,128937;0,5703;-0,4830;0,1553;0,76
4,137762;0,6741;-0,4522;0,3073;0,87
4,147302;0,7538;-0,3925;0,2694;0,89
4,162077;0,7686;-0,3153;0,0504;0,83
4,166351;0,7678;-0,2443;-0,1691;0,82
4,179484;0,7240;-0,1863;-0,2498;0,79
4,184336;0,6170;-0,1518;-0,2418;0,68
4,199588;0,4994;-0,1657;-0,1750;0,55
4,203000;0,4847;-0,1946;-0,1080;0,53
4,213394;0,4576;-0,2206;-0,0717;0,51
4,222323;0,4147;-0,1758;-0,0260;0,45
4,247409;0,3117;0,1802;-0,0449;0,36
4,249892;0,2926;0,4335;-0,0239;0,52
4,263007;0,2693;0,5717;-0,0496;0,63
4,268957;0,2248;0,6237;-0,0909;0,67
4,280799;0,1615;0,5444;-0,0836;0,57
4,287185;0,0821;0,4808;0,0064;0,49
4,299196;-0,0117;0,4531;0,2430;0,51
4,317235;-0,1124;0,5005;0,4727;0,70
4,317429;-0,2013;0,5488;0,6083;0,84
4,330317;-0,2197;0,5459;0,5202;0,79
4,334563;-0,2152;0,5016;0,3501;0,65
4,346209;-0,2346;0,3973;0,2699;0,53
4,352914;-0,2084;0,3059;0,2668;0,46
4,364443;-0,0716;0,2127;0,2726;0,35
4,372075;0,0031;0,0686;0,2580;0,27
4,382733;0,0115;-0,2027;0,2884;0,35
4,395769;-0,0191;-0,4151;0,4215;0,59
4,415070;0,0869;-0,5814;0,1401;0,60
4,418683;0,2214;-0,6556;-0,4129;0,81
4,430186;0,5005;-0,6688;-0,7908;1,15
4,436844;0,7673;-0,6480;-0,6877;1,22
4,448365;0,8916;-0,5669;-0,6162;1,22
4,456436;0,8764;-0,4837;-1,0453;1,45
4,466265;0,7267;-0,3474;-1,5821;1,78
4,479386;0,2314;-0,3873;-1,1645;1,25
4,485381;-0,0202;-0,3112;-0,2652;0,41
4,498279;-0,2212;-0,2125;-0,1988;0,37
4,502967;-0,5491;-0,0982;-0,6035;0,82
4,515087;-0,8980;0,0693;-0,7797;1,19
4,523049;-1,2186;0,3244;-0,8917;1,54
4,531239;-1,4805;0,6525;-0,6381;1,74
4,549798;-1,4318;1,1430;0,4895;1,90
4,565797;-1,2610;1,4797;0,9714;2,17
4,568885;-1,1684;1,6592;1,3564;2,44
4,581599;-1,1619;1,6265;1,4350;2,46
4,587002;-1,1277;1,5315;1,3690;2,34
4,597906;-1,1957;1,2467;2,4852;3,03
4,605586;-1,4463;0,7533;4,1607;4,47
4,615501;-1,7332;0,2478;4,0890;4,45
4,631732;-1,6087;-0,1079;2,3918;2,88
4,633801;-1,4588;-0,3283;0,8245;1,71
4,646794;-1,5501;-0,6496;0,1084;1,68
4,651972;-1,5901;-1,0325;-0,1834;1,90
4,664411;-1,4750;-1,3539;-0,4586;2,05
4,681399;-1,4063;-1,3846;-0,5651;2,05
4,688964;-1,4876;-1,1086;-0,2666;1,87
4,699280;-1,6079;-0,7889;0,0283;1,79
4,716849;-1,7932;-0,4222;0,1227;1,85
4,717036;-2,1053;0,0008;0,1146;2,11
4,734311;-2,2433;0,4691;0,0557;2,29
4,736303;-2,5081;0,9087;0,1184;2,67
4,748413;-2,6005;1,3817;0,0252;2,94
4,755228;-2,2212;1,8290;0,0805;2,88
4,766687;-1,6289;2,0261;0,0675;2,60
4,773998;-0,9121;1,9119;-0,0928;2,12
4,782425;-0,0486;1,5660;-0,2278;1,58
4,798158;0,8955;1,1265;-0,4334;1,50
4,820904;1,5310;-0,2434;-1,0089;1,85
4,821083;1,7226;-0,6958;-1,0123;2,12
4,833067;1,9953;-0,8787;-0,9877;2,39
4,838375;2,3519;-0,8944;-0,9686;2,70
4,848086;2,9829;-0,7962;-0,8900;3,21
4,857173;3,5205;-0,7103;-1,0928;3,75
4,866676;3,4223;-0,8333;-1,4674;3,82
4,882063;2,4602;-1,1422;-1,2584;2,99
4,885236;1,3688;-1,0076;-0,2640;1,72
4,898153;0,7094;-0,4636;0,6178;1,05
4,903777;0,3487;0,3274;1,1700;1,26
4,914886;0,0240;0,8265;1,8380;2,02
4,922675;-0,2285;1,0959;2,6341;2,86
4,932285;-0,5211;1,1122;3,0544;3,29
4,941730;-0,4339;0,7933;2,7308;2,88
4,968226;0,3979;-0,6523;0,6706;1,02
4,969232;0,4696;-1,3609;-0,4694;1,51
4,984008;0,6347;-1,7708;-1,3991;2,34
4,988330;0,9626;-1,7423;-2,1301;2,92
4,999492;1,3353;-1,3327;-2,3771;3,03
5,006761;1,4282;-1,0884;-2,2308;2,86
5,015943;1,3887;-0,9679;-1,8640;2,52
5,033311;1,3434;-0,6757;-1,1576;1,90
5,034450;1,1835;-0,2193;-0,4442;1,28
5,051244;0,8178;0,3367;0,2967;0,93
5,053202;0,3251;0,8814;1,1514;1,49
5,065979;-0,4282;1,1741;1,9788;2,34
5,072555;-1,0419;1,4195;2,4862;3,05
5,082311;-1,5968;1,4068;2,6519;3,40
5,100133;-2,6175;0,7434;1,8088;3,27
5,117479;-2,8453;0,2799;0,8633;2,99
5,118385;-2,8110;-0,2833;-0,0065;2,83
5,133619;-2,5149;-0,8165;-0,5256;2,70
5,139056;-1,5363;-0,8612;-0,8397;1,95
5,150584;-0,8475;-0,7172;-0,9691;1,47
5,156080;-0,5581;-0,4446;-1,0772;1,29
5,166274;-0,1837;-0,2666;-1,2569;1,30
5,175070;0,2277;-0,1495;-1,4865;1,51
5,185454;0,5454;0,0239;-1,5557;1,65
5,198365;0,7975;0,1438;-1,4171;1,63
5,203315;0,9809;0,3170;-0,7454;1,27
5,217267;0,9693;0,4832;0,1678;1,10
5,223187;0,7525;0,4458;0,7017;1,12
5,234690;0,5441;0,1614;0,7079;0,91
5,250856;0,1873;-0,4363;0,3638;0,60
5,259435;-0,0236;-0,4645;0,3231;0,57
5,268787;-0,1995;-0,2501;0,1045;0,34
5,283468;-0,2795;0,0023;-0,0885;0,29
5,287100;-0,2614;0,1456;-0,1365;0,33
5,298960;-0,2320;0,1990;-0,2741;0,41
5,307265;-0,1558;0,1975;-0,4893;0,55
5,317333;0,1060;0,2258;-0,5929;0,64
5,324548;0,3331;0,2301;-0,4354;0,59
5,333734;0,3620;0,1842;-0,2057;0,46
5,351408;0,2694;0,1968;0,0350;0,34
5,352138;0,1355;0,2340;0,3874;0,47
5,367289;0,0578;0,2635;0,5809;0,64
5,371001;0,0327;0,2164;0,4700;0,52
5,383761;-0,0318;0,0562;0,1305;0,15
5,401051;-0,0971;-0,1635;-0,1643;0,25
5,408457;-0,0969;-0,1539;-0,1047;0,21
5,417775;-0,1603;-0,2002;-0,0281;0,26
5,435224;-0,1883;-0,2154;0,0242;0,29
