# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 18:00:53.621
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
0,008274;-0,2448;0,6736;0,5939;0,93
0,017856;-0,3130;0,0816;0,8769;0,93
0,033445;0,3624;-0,6746;0,2181;0,80
0,039995;0,9714;-0,8148;-0,5017;1,36
0,049358;1,4467;-0,7219;-0,5857;1,72
0,066209;1,3769;-0,5528;-0,3128;1,52
0,067666;0,7014;-0,3302;-0,0982;0,78
0,083656;-0,4137;-0,1442;0,1938;0,48
0,086506;-0,6987;-0,2221;-0,3070;0,79
0,100070;-0,4592;-0,5076;-0,5063;0,85
0,105549;0,0455;-0,4236;-0,0611;0,43
0,115457;-0,3339;-0,1755;0,1419;0,40
0,124790;-0,6792;0,1846;0,7738;1,05
0,133351;-0,0244;0,2702;0,2980;0,40
0,147295;-0,2455;0,0171;-0,8360;0,87
0,164457;-0,2764;0,3652;-0,2517;0,52
0,170874;-0,1698;0,1221;-0,2865;0,35
0,181553;-0,5665;-0,0482;0,0208;0,57
0,189738;-0,8055;0,0307;0,2614;0,85
0,199028;-0,7228;0,1494;-0,1563;0,75
0,217276;-0,4170;0,2546;-1,0442;1,15
0,217409;-0,2081;0,2410;-1,2108;1,25
0,232685;0,0940;0,1507;-0,6446;0,67
0,234885;0,3059;-0,0650;-0,2511;0,40
0,248445;0,5361;-0,2904;-0,1103;0,62
0,254838;0,8345;-0,6930;0,0124;1,08
0,265226;0,7327;-0,9758;0,0475;1,22
0,273109;0,8136;-0,9242;-0,0719;1,23
0,282950;1,1296;-0,7375;-0,0873;1,35
0,298731;1,1817;-0,6597;-0,2512;1,38
0,303465;1,1572;-0,7240;-0,5016;1,45
0,316226;0,6929;-0,7450;0,1948;1,04
0,332366;0,4838;-0,4181;-1,3470;1,49
0,339026;0,9648;-0,3694;-2,3222;2,54
0,349872;0,6529;0,0903;-1,9595;2,07
0,357535;-0,2788;0,4376;-0,5080;0,73
0,366900;-0,5853;0,3936;1,3689;1,54
0,377076;-0,5490;0,0175;2,8247;2,88
0,385948;-0,3564;-0,3969;3,0903;3,14
0,399430;-0,0154;-0,9075;2,1813;2,36
0,404461;-0,0186;-1,2414;0,5826;1,37
0,415651;-0,3624;-0,9890;-1,1287;1,54
0,423273;-0,4927;0,9059;-2,6941;2,88
0,441617;2,1356;2,6041;-1,8225;3,83
0,451659;1,5260;0,4962;-0,2764;1,63
0,466547;-0,3048;-1,8264;0,2835;1,87
0,469436;-2,5275;-3,5106;4,5810;6,30
0,483034;-2,4086;-2,7710;7,6757;8,51
0,488910;0,2298;0,1658;1,3179;1,35
0,499498;1,6791;1,3045;-3,1027;3,76
0,507411;0,4952;0,6985;-3,2658;3,38
0,516751;-0,3101;0,8360;-2,0173;2,21
0,525877;-0,0917;1,0094;-0,4281;1,10
0,535525;0,3773;0,9677;-0,2017;1,06
0,549758;0,6070;0,7447;-0,7887;1,24
0,553505;0,3674;0,3547;-1,1908;1,30
0,566257;-0,0438;-0,0489;-1,0025;1,00
0,572979;-0,2689;-0,3400;-0,6664;0,79
0,586605;-0,4225;-0,4615;-0,3273;0,71
0,603171;-0,6096;-0,2787;0,0888;0,68
0,619692;-0,2682;-0,1231;0,2026;0,36
0,620070;0,0889;-0,0124;0,2926;0,31
0,636898;0,3965;0,0754;0,4395;0,60
0,637111;0,4922;0,0942;0,3265;0,60
0,654919;0,3987;0,0322;0,0208;0,40
0,656781;0,3741;-0,1173;-0,1673;0,43
0,670407;0,4288;-0,1562;-0,3268;0,56
0,673970;0,4835;-0,0321;-0,5677;0,75
0,686937;0,4399;0,1323;-0,8181;0,94
0,703369;0,3590;0,1738;-0,9306;1,01
0,703587;0,0628;0,0752;-0,6453;0,65
0,719954;-0,2500;0,0803;-0,2432;0,36
0,723205;-0,4217;0,1490;0,2687;0,52
0,737908;-0,6841;0,2271;0,6306;0,96
0,752149;-0,6924;0,1806;0,9730;1,21
0,759333;-0,3684;0,1796;0,7564;0,86
0,768942;-0,1590;0,1269;0,3019;0,36
0,786046;-0,0396;0,0781;-0,2043;0,22
0,787369;0,0256;0,0732;-0,4713;0,48
0,804289;-0,0212;0,1005;-0,5460;0,56
0,806508;-0,0670;0,1971;-0,4480;0,49
0,820905;-0,0564;0,2585;-0,2942;0,40
0,824912;-0,1090;0,1193;0,1364;0,21
0,837145;-0,2399;0,0485;0,1082;0,27
0,844156;-0,1770;0,1274;-0,2693;0,35
0,854133;0,0726;0,2675;-0,5638;0,63
0,871561;0,1322;0,3296;-0,6707;0,76
0,887929;0,0802;0,3019;-0,6417;0,71
0,890434;-0,0408;0,1606;-0,0922;0,19
0,903977;-0,2034;-0,0623;0,2944;0,36
0,909014;-0,3014;-0,0772;-0,0371;0,31
0,920754;-0,2412;0,0068;-0,3200;0,40
0,938942;0,0073;0,0923;-0,3252;0,34
0,939176;0,2459;0,2034;-0,5109;0,60
0,952259;0,4379;0,1483;-0,2464;0,52
0,954577;0,5029;-0,3534;0,2700;0,67
0,968696;0,0153;-0,5996;0,2917;0,67
0,974626;-0,1922;-0,4289;0,7532;0,89
0,985748;-0,0196;0,0315;1,4318;1,43
0,992767;-0,2380;0,6108;0,9328;1,14
1,002543;-0,4331;0,4635;-0,4914;0,80
1,018748;-0,6252;0,0953;-1,1729;1,33
1,035272;-0,3185;-0,1903;-1,3306;1,38
1,038443;-0,0743;-0,1927;-1,0029;1,02
1,053774;0,3591;0,2634;-0,5431;0,70
1,059456;0,6262;0,5276;0,2509;0,86
1,068229;0,5053;0,3606;1,4281;1,56
1,078028;0,0560;0,0916;1,7937;1,80
1,086425;-0,1237;-0,2690;1,7081;1,73
1,104129;-0,1131;-0,4700;1,3305;1,42
1,105175;-0,2414;-0,2671;0,5345;0,64
1,129795;-0,2412;-0,0156;-0,1320;0,28
1,129873;0,1905;0,0938;-0,5025;0,55
1,132780;0,6083;0,0564;-0,6653;0,90
1,143374;0,6166;-0,0439;-0,5204;0,81
1,153465;0,1837;-0,2070;-0,1935;0,34
1,169943;-0,5799;-0,1725;-0,2948;0,67
1,185627;-0,5605;0,0548;-0,7231;0,92
1,188355;-0,3659;0,1501;-0,6176;0,73
1,202554;-0,0030;0,1936;-0,7306;0,76
1,207396;0,1402;0,1669;-0,8216;0,85
1,218839;0,0846;0,0031;-0,3546;0,36
1,226231;0,1492;-0,0235;-0,0261;0,15
1,236300;0,0282;0,0321;-0,2185;0,22
1,246275;-0,0884;0,0522;-0,5231;0,53
1,254066;-0,1986;0,0486;-0,6413;0,67
1,271381;-0,2032;0,0583;-0,6469;0,68
1,273312;-0,0460;-0,0499;-0,4394;0,44
1,286071;0,0343;-0,2058;-0,0277;0,21
1,301815;0,4646;-0,1842;0,9141;1,04
1,311346;0,2654;-0,1778;1,1566;1,20
1,319950;0,0374;-0,2011;1,0130;1,03
1,328881;-0,1018;-0,2281;0,7546;0,79
1,338077;-0,0988;-0,1361;0,2939;0,34
1,354509;-0,0108;-0,0830;-0,3498;0,36
1,356893;0,1439;-0,0710;-0,8647;0,88
1,369718;0,2341;-0,0458;-0,9240;0,95
1,375512;0,2964;0,0803;-0,6682;0,74
1,386674;0,1424;0,2792;-0,2813;0,42
1,394143;-0,1088;0,2359;-0,2957;0,39
1,406150;-0,3519;0,0859;-0,6237;0,72
1,421103;-0,5519;0,0782;-0,5198;0,76
1,436138;-0,2800;0,1333;-0,6100;0,68
1,440467;-0,1719;0,0196;-0,4067;0,44
1,451168;-0,0558;-0,1793;-0,0648;0,20
1,460124;0,2284;0,1330;0,3787;0,46
1,469950;0,3834;0,2838;0,9055;1,02
1,478344;0,1394;0,0932;1,1351;1,15
1,487379;-0,0139;-0,2481;0,8744;0,91
1,501322;0,0707;-0,3114;0,3538;0,48
1,506130;0,1293;-0,1584;0,0407;0,21
1,519003;0,0718;-0,1202;-0,2764;0,31
1,525062;-0,1484;-0,1896;-0,3302;0,41
1,534135;-0,3667;-0,2986;0,0046;0,47
1,543785;-0,2753;-0,3104;0,0797;0,42
1,552827;-0,1360;-0,1629;-0,1650;0,27
1,562550;-0,0859;-0,2732;-0,1945;0,35
1,580782;0,1673;-0,0167;-0,2272;0,28
1,589782;0,1277;0,1875;-0,4271;0,48
1,601257;-0,3852;0,1276;-0,8514;0,94
1,609374;-1,0235;0,0143;-1,1119;1,51
1,618544;-1,2213;-0,1452;-0,6566;1,39
1,628086;-1,0702;-0,3575;0,2395;1,15
1,637502;-0,7973;-0,0776;0,8095;1,14
1,646408;-0,3095;0,0688;1,6287;1,66
1,655558;-0,1058;-0,1183;2,3690;2,37
1,669265;-0,1188;-0,2530;2,5898;2,60
1,673282;-0,0395;-0,2969;2,8449;2,86
1,686531;-0,0168;-0,3814;2,6009;2,63
1,693638;-0,0524;-0,7981;2,1662;2,31
1,712242;0,0038;-0,8868;-1,0253;1,36
1,721019;-0,3961;-0,3302;-3,1895;3,23
1,730718;-0,8264;0,1647;-3,0497;3,16
1,739816;-0,9990;0,2155;-0,1076;1,03
1,751518;-1,5254;0,4314;1,8302;2,42
1,757686;-2,4640;0,1545;3,6835;4,43
1,773105;-3,0918;-0,8167;4,8431;5,80
1,777420;-2,3127;-0,7851;3,8213;4,54
1,786498;-0,3986;-0,6897;2,0055;2,16
1,796695;1,6405;-0,3006;-0,7817;1,84
1,805253;2,9967;0,2868;-2,8671;4,16
1,820960;3,4176;0,3271;-2,6206;4,32
1,823938;2,6450;0,0357;-1,5468;3,06
1,838828;1,4073;-0,0067;-1,2258;1,87
1,842608;0,3270;0,1003;-1,3161;1,36
1,854454;-0,3804;0,3506;-1,9789;2,05
1,871300;1,1395;0,0180;-1,4010;1,81
1,881174;1,5126;0,3121;1,5387;2,18
1,889377;1,1636;0,1445;2,1728;2,47
1,904638;1,0652;0,0735;1,9357;2,21
1,907545;0,8833;0,0290;1,5708;1,80
1,919967;-0,1764;-0,0134;0,9768;0,99
1,926626;-1,0585;0,0212;0,6107;1,22
1,936761;-0,9155;-0,1949;-0,5680;1,09
1,946486;-0,6109;-1,6739;-3,6397;4,05
1,954780;-0,5893;-1,2312;0,0224;1,37
1,965139;0,2336;-0,8322;0,2673;0,90
1,973353;-0,4742;-1,1237;-0,1522;1,23
1,987375;-0,5518;-1,2396;0,7361;1,54
2,005616;-0,0870;-1,3027;1,3769;1,90
2,010853;-0,0879;-1,1443;0,4096;1,22
2,020472;0,0029;-0,9663;-0,6748;1,18
2,030511;-0,4286;-1,0222;-0,5543;1,24
2,038778;-0,7210;-1,4848;-0,5145;1,73
2,048426;0,0212;-0,4781;-0,5017;0,69
2,057498;0,0887;-0,2122;-0,0660;0,24
2,073951;0,4855;-0,8146;0,1551;0,96
2,075285;1,1516;-1,3113;0,0002;1,75
2,085863;0,8920;-1,3080;0,7519;1,75
2,095260;-0,2263;-1,1805;0,8782;1,49
2,105640;-0,8214;-0,6201;-0,6389;1,21
2,114012;-0,2821;0,4364;-1,5110;1,60
2,123781;0,5112;1,1214;-1,3396;1,82
2,139209;0,3776;0,9102;-0,2734;1,02
2,157958;-1,1471;-0,8750;1,5632;2,13
2,160943;-0,8279;-0,6222;0,5709;1,18
2,172112;1,1855;0,5939;-0,6812;1,49
2,179556;3,6553;1,5565;-1,6013;4,28
2,189355;3,9814;1,5805;-1,4571;4,52
2,200307;2,4796;0,8616;0,1657;2,63
2,212472;0,5572;-0,4066;1,3764;1,54
2,226476;-1,1504;-1,3218;2,2798;2,88
2,226682;-2,5674;-2,1069;2,4049;4,10
2,243974;-3,8970;-3,2235;2,7203;5,74
2,248122;-4,6374;-3,2257;2,2909;6,10
2,263131;-4,2073;-1,2632;0,6245;4,44
2,265013;-3,5015;0,6725;-0,7571;3,65
2,276073;-2,0427;1,1919;-1,7185;2,92
2,292723;0,0237;0,2302;-3,1860;3,19
2,292946;2,5072;-1,2322;-3,9731;4,86
2,310304;4,8126;-1,8169;-1,9927;5,52
2,324407;2,3970;-2,5530;0,4483;3,53
2,329030;0,5555;-2,5480;-0,2901;2,62
2,340471;-1,1693;-2,3873;-0,9852;2,84
2,348120;-2,1661;-2,0089;-0,7965;3,06
2,360348;-1,7674;-1,3629;0,1382;2,24
2,376806;-0,2879;-0,8668;0,9348;1,31
2,377024;4,0423;-0,1768;2,4023;4,71
2,393753;7,0270;1,5789;5,2404;8,91
2,394417;1,3726;1,7190;2,9090;3,65
2,411427;1,1755;0,9011;3,0765;3,41
2,413309;-1,9187;-0,8499;2,0944;2,96
2,426918;-2,9865;-1,7543;1,6085;3,82
2,432684;-2,8446;-1,3910;1,2956;3,42
2,444579;-2,0191;-0,4752;1,7360;2,70
2,463431;-0,9124;0,2523;1,7505;1,99
2,463672;-0,6015;0,1089;1,4616;1,58
2,478314;-0,8184;-0,3067;1,3902;1,64
2,494900;0,5860;-0,5293;0,5810;0,98
2,498569;0,7207;-1,2394;-0,0833;1,44
2,511075;0,7323;-1,5563;-0,8309;1,91
2,528638;0,7298;-1,3747;-1,4426;2,12
2,528875;0,6830;-0,4429;-1,3052;1,54
2,543546;1,6426;1,3107;-1,4764;2,57
2,544098;2,8550;2,0623;-1,0100;3,66
2,559787;2,9031;2,0466;-0,6819;3,62
2,575972;2,1969;1,2790;1,3216;2,87
2,581206;2,4745;0,9884;2,6859;3,78
2,593908;0,3648;0,0043;4,1053;4,12
2,600558;0,5612;0,6306;3,8624;3,95
2,611411;1,2719;1,0642;1,5790;2,29
2,627953;-0,5211;0,2853;0,5843;0,83
2,628201;-2,3664;-0,2409;0,0033;2,38
2,644452;-2,0411;-0,4110;-1,7994;2,75
2,647069;-2,0060;-1,0682;-3,0455;3,80
2,660961;-1,3481;-1,8375;-2,1007;3,10
2,665540;-0,6010;-1,4557;-1,3717;2,09
2,677348;0,4104;-0,1478;-1,2119;1,29
2,684389;1,1826;1,0579;-0,1216;1,59
2,696031;0,0803;1,0558;0,9733;1,44
2,711219;-0,7316;0,8305;2,1069;2,38
2,729030;-1,5964;-0,4566;1,1075;2,00
2,730922;-1,8808;-0,6885;-0,0347;2,00
2,745316;-1,9241;-1,0312;-0,4164;2,22
2,751174;-1,5549;-1,3746;-0,1900;2,08
2,764797;-0,8733;-1,4629;0,3661;1,74
2,780276;-0,1068;-1,1718;0,7501;1,40
2,780450;1,1733;-0,4345;1,2881;1,80
2,794613;2,5341;0,0688;0,8930;2,69
2,795113;4,0407;1,0054;-0,2231;4,17
2,811617;4,1488;1,0928;-0,2498;4,30
2,816457;3,1644;0,7487;-0,4236;3,28
2,829079;2,7173;0,7438;0,0720;2,82
2,834583;1,3469;0,2735;1,1290;1,78
2,847668;-0,4837;-0,1218;1,8662;1,93
2,865162;-0,0797;-0,1972;1,6812;1,69
2,865394;-0,1162;-0,8457;0,6514;1,07
2,878989;-0,8824;-2,1106;-0,5279;2,35
2,896129;-2,2512;-4,9507;-1,3792;5,61
2,899785;-2,5893;-6,0297;-0,6819;6,60
2,912250;-1,1864;-1,8000;-0,6966;2,27
2,918023;-0,5633;4,8859;2,0244;5,32
2,928289;-2,5892;6,5055;5,6141;8,97
2,945863;-3,7417;3,1108;5,1062;7,05
2,946077;-3,1140;-1,2898;0,4413;3,40
2,965698;-2,2588;-2,8049;-1,8688;4,06
2,965984;-1,2553;-1,9071;-2,1585;3,14
2,979344;-0,9709;-1,3425;-2,6977;3,17
2,983172;-1,6707;-2,4059;-2,2779;3,71
2,995630;-2,7075;-2,3852;-1,8740;4,07
3,012088;-2,5450;-1,2632;-2,3331;3,68
3,028815;-1,7957;-0,7547;-2,4523;3,13
3,029543;0,3898;-1,6025;-0,2281;1,66
3,046034;1,0227;-2,5904;-2,0178;3,44
3,048527;2,0201;-2,8937;-1,6099;3,88
3,062701;2,1423;-4,3283;1,8884;5,19
3,071404;2,5779;-5,2023;2,5639;6,35
3,077608;2,3489;-3,7729;1,7696;4,78
3,092007;1,3910;-1,5084;0,9848;2,28
3,095043;0,4562;-3,5005;1,3115;3,77
3,107714;-1,4990;-4,7158;1,9910;5,33
3,113349;-1,0595;-4,8331;0,8603;5,02
3,125499;1,4014;-4,8464;-1,1451;5,17
3,132582;1,5339;-4,7119;-3,1553;5,87
3,151088;1,7205;-4,6279;-4,3082;6,55
3,163093;2,0377;-3,9934;-3,8329;5,90
3,175578;1,4728;-2,9094;-1,0584;3,43
3,180015;0,8412;-0,8208;10,7919;10,86
3,192565;-1,0257;1,7903;27,7209;27,80
3,196955;-3,8884;-0,2987;11,4069;12,06
3,210536;-6,0305;-1,3813;-4,3717;7,58
3,216840;-5,8490;-1,4426;-8,1681;10,15
3,228938;-3,6881;-0,5658;-8,5434;9,32
3,235032;-0,6289;0,8439;-7,2340;7,31
3,246632;3,3959;3,8898;-4,0087;6,54
3,263285;7,4540;6,7679;0,2888;10,07
3,263491;8,3516;7,6927;3,5118;11,89
3,279534;6,9756;6,2101;3,0482;9,82
3,304386;2,7298;3,6637;1,1795;4,72
3,326927;-0,5310;4,5201;2,1347;5,03
3,328216;-1,0811;7,5222;3,8808;8,53
3,351177;-1,4985;8,4567;3,8614;9,42
3,351418;-1,6883;7,1742;1,9897;7,63
3,359931;-1,8798;2,9256;-0,7074;3,55
3,365589;-2,0386;-0,3221;-2,0040;2,88
3,376420;-2,2058;-0,9632;-2,0999;3,19
3,384336;-1,2707;-0,6111;-1,3661;1,96
3,395711;-0,3616;-0,2964;-0,1375;0,49
3,412309;-0,3326;0,0295;1,5294;1,57
3,425644;-0,1669;0,0828;1,4071;1,42
3,430683;0,0774;-0,0034;0,8037;0,81
3,445021;0,3298;-0,2235;0,1061;0,41
3,449542;0,6542;-0,3572;-0,4651;0,88
3,463001;0,7479;-0,6139;-0,7585;1,23
3,468481;0,8207;-0,4124;-1,0585;1,40
3,479615;0,5889;-0,3342;-1,0581;1,26
3,495326;0,3792;-0,9903;-0,8122;1,34
3,496388;0,8541;-1,8862;0,0996;2,07
3,513742;1,9808;-1,8515;0,3241;2,73
3,514562;2,3663;-2,4136;0,0503;3,38
3,530262;2,2410;-3,3471;-0,3235;4,04
3,534512;1,7699;-2,7404;0,9641;3,40
3,547900;1,5745;-0,4607;2,1456;2,70
3,563528;1,2604;2,9882;2,5128;4,10
3,580344;0,5354;3,8743;2,7684;4,79
3,580524;-0,3571;3,6838;2,7239;4,60
3,597485;-0,9882;2,6555;2,4424;3,74
3,598205;-1,0909;1,2639;1,6510;2,35
3,613904;-0,9059;0,0228;0,6543;1,12
3,617561;-0,7324;-0,7510;-0,1399;1,06
3,631313;-0,6017;-1,2512;-0,8183;1,61
3,636585;-0,5981;-1,5392;-1,2986;2,10
3,647333;-0,4085;-1,4186;-1,6583;2,22
3,664395;-0,2069;-1,1529;-1,9543;2,28
3,664869;-0,2404;-1,0100;-2,2403;2,47
3,681130;-0,3524;-1,0002;-2,1863;2,43
3,697450;-0,4157;-0,7292;-0,9914;1,30
3,702691;-0,4183;-0,5631;-0,3915;0,80
3,714620;-0,4456;-0,5278;0,0958;0,70
3,731126;-0,4570;-0,6609;0,3887;0,89
3,731330;-0,4298;-0,7229;0,2271;0,87
3,748904;-0,6654;-0,5967;-0,4446;1,00
3,749124;-1,0899;-0,4759;-0,6358;1,35
3,763851;-1,3070;-0,4068;-0,1994;1,38
3,768353;-1,2289;-0,3885;0,2832;1,32
3,781264;-1,0217;-0,2956;0,6031;1,22
3,786792;-0,6486;-0,3084;0,9300;1,18
3,800033;-0,3764;-0,4580;1,3678;1,49
3,815005;-0,3299;-0,4798;1,5681;1,67
3,815201;-0,3639;-0,5134;1,1917;1,35
3,831697;-0,4302;-0,5065;0,6282;0,91
3,847408;-0,3922;-0,2618;-0,1481;0,49
3,852377;-0,3684;-0,1629;-0,4136;0,58
3,864599;-0,6019;-0,0484;-0,6560;0,89
3,870980;-0,8244;0,0171;-0,6804;1,07
3,881950;-0,9617;0,0862;-0,2831;1,01
3,899050;-1,0919;0,2202;0,1141;1,12
3,899259;-1,1495;0,4603;0,1037;1,24
3,916641;-1,2524;0,7923;-0,2652;1,51
3,916880;-1,4096;1,0711;-0,6349;1,88
3,932480;-1,5812;1,0571;-0,8098;2,07
3,936132;-1,6310;0,6844;-0,7545;1,92
3,949157;-1,6355;0,1940;-0,6238;1,76
3,954937;-1,0348;-0,1649;-0,5578;1,19
3,975389;-0,4678;-0,2561;-0,4822;0,72
3,975623;-0,2584;-0,1262;-0,2099;0,36
3,996307;-0,1749;0,1642;0,1950;0,31
4,001362;-0,1572;0,3249;0,4144;0,55
4,011407;-0,1565;0,4461;0,6215;0,78
4,019789;-0,0624;0,5560;0,7439;0,93
4,030735;0,0408;0,5820;0,6491;0,87
4,038899;0,0010;0,4863;0,4928;0,69
4,051299;-0,0569;0,2889;0,6171;0,68
4,066348;-0,1153;0,1584;0,7160;0,74
4,066915;-0,1577;0,0572;0,6309;0,65
4,087934;-0,1019;0,1136;0,5026;0,53
4,088108;-0,0578;0,2081;0,3788;0,44
4,096119;-0,0199;0,3365;0,3189;0,46
4,104300;0,0471;0,4517;0,3182;0,55
4,122914;0,4110;0,6061;0,5559;0,92
4,132346;0,6128;0,5920;0,3582;0,92
4,146455;0,6601;0,5029;0,1263;0,84
4,150719;0,6072;0,2879;0,2142;0,71
4,163572;0,5629;0,0982;0,3146;0,65
4,169870;0,4755;-0,0098;0,2116;0,52
4,181235;0,3864;-0,0310;0,2879;0,48
4,189293;0,2335;0,0171;0,4903;0,54
4,200039;-0,0595;0,0600;0,6046;0,61
4,217600;-0,3816;0,1579;0,5009;0,65
4,217801;-0,6481;0,2255;0,3850;0,79
4,234616;-0,5889;0,2373;0,1648;0,66
4,234833;-0,1693;0,2289;-0,1812;0,34
4,249270;0,2042;0,1357;-0,2357;0,34
4,265411;0,5371;-0,1713;-0,1425;0,58
4,282787;0,5112;-0,2727;0,0492;0,58
4,282947;0,4451;-0,1911;0,3529;0,60
4,299082;0,4549;0,0424;0,5506;0,72
4,300701;0,5140;0,2321;0,6283;0,84
4,316419;0,3980;0,2292;0,5893;0,75
4,317614;0,1997;0,0205;0,3674;0,42
4,333234;0,0401;-0,1238;-0,0187;0,13
4,337780;-0,1056;-0,2289;-0,3210;0,41
4,350892;-0,1806;-0,3719;-0,3604;0,55
4,366155;-0,1552;-0,4611;-0,2447;0,54
4,366367;-0,1841;-0,5287;-0,2788;0,63
4,383363;-0,2451;-0,5248;-0,3625;0,68
4,384513;-0,3922;-0,4247;-0,3164;0,66
4,401100;-0,4545;-0,1752;-0,2082;0,53
4,416667;-0,2907;0,3318;0,1801;0,48
4,421847;-0,2434;0,3713;0,3730;0,58
4,433734;-0,2267;0,1980;0,3753;0,48
4,440522;-0,2390;-0,0825;0,2473;0,35
4,450645;-0,1411;-0,2314;-0,0260;0,27
4,468026;-0,0907;-0,2592;-0,2862;0,40
4,468504;-0,0846;-0,1548;-0,4880;0,52
4,482820;-0,0801;0,0463;-0,5431;0,55
4,487395;-0,1175;0,2744;-0,4658;0,55
4,500346;-0,1713;0,4717;-0,3852;0,63
4,506590;-0,1565;0,5250;-0,3344;0,64
4,517400;-0,0923;0,4326;-0,2037;0,49
4,534182;-0,0620;0,2408;-0,1347;0,28
4,534394;-0,0390;0,0432;-0,1549;0,17
4,550933;-0,1154;-0,1761;-0,2271;0,31
4,566452;-0,2839;-0,4260;-0,4521;0,68
4,571503;-0,2059;-0,3442;-0,3893;0,56
4,583586;-0,2020;-0,1238;-0,2458;0,34
4,590207;-0,2943;0,0534;-0,0975;0,31
4,601117;-0,3891;0,1993;-0,0056;0,44
4,618461;-0,4407;0,2461;0,0139;0,50
4,618671;-0,3848;0,2069;-0,0445;0,44
4,633747;-0,2704;0,1002;-0,1394;0,32
4,636030;-0,1822;-0,0588;-0,1828;0,26
4,651307;-0,1592;-0,2390;-0,2029;0,35
4,655455;-0,1700;-0,3785;-0,2169;0,47
4,666652;-0,2140;-0,4962;-0,1218;0,55
4,674621;-0,2499;-0,4642;-0,0089;0,53
4,684386;-0,2871;-0,2801;0,0901;0,41
4,701781;-0,3177;0,0130;0,0846;0,33
4,718800;-0,4964;0,3742;0,3088;0,69
4,720956;-0,5781;0,3805;0,3697;0,78
4,734702;-0,5517;0,2910;0,3569;0,72
4,739606;-0,4391;0,2296;0,2676;0,56
4,750401;-0,3424;0,1572;0,1450;0,40
4,758228;-0,2510;0,0674;0,0274;0,26
4,767862;-0,2272;-0,0371;-0,0466;0,23
4,784779;-0,2189;-0,1481;-0,0521;0,27
4,786333;-0,1771;-0,1697;-0,0177;0,25
4,800439;-0,1563;-0,0858;0,0241;0,18
4,805216;-0,0688;0,0127;-0,0113;0,07
4,818044;0,0442;0,0826;-0,0214;0,10
4,835255;0,0790;0,0604;-0,0756;0,12
4,852223;0,0696;0,0761;-0,2157;0,24
4,852443;-0,0178;0,0243;-0,1613;0,16
4,868664;-0,0799;-0,1167;-0,0236;0,14
4,870126;0,0451;-0,1861;-0,0782;0,21
4,885317;0,1610;-0,2139;-0,2225;0,35
4,889171;0,1904;-0,2809;-0,3166;0,46
4,900867;0,1895;-0,3269;-0,2926;0,48
4,907847;0,1967;-0,3418;-0,1919;0,44
4,917587;0,2007;-0,2789;-0,0944;0,36
4,935339;0,2747;-0,1321;0,0024;0,30
4,935907;0,3559;-0,0035;0,0725;0,36
4,950806;0,3687;0,0562;0,1158;0,39
4,968278;0,2177;0,0106;0,1954;0,29
4,973384;0,0804;-0,0829;0,1724;0,21
4,986049;-0,0049;-0,1281;0,2003;0,24
4,992438;0,0190;-0,1091;0,1713;0,20
5,003076;0,0699;-0,0822;0,1489;0,18
5,018309;0,0439;-0,0380;0,1835;0,19
5,019617;-0,0470;0,0257;0,2613;0,27
5,035404;-0,1250;0,0748;0,2583;0,30
5,037341;-0,2146;0,0916;0,2500;0,34
5,053250;-0,1828;0,0871;0,2400;0,31
5,057367;-0,0333;0,0392;0,1412;0,15
5,074606;0,1275;-0,0091;-0,0045;0,13
5,076034;0,2076;-0,0778;-0,0974;0,24
5,087063;0,2045;-0,1335;-0,1221;0,27
5,110693;0,1644;-0,1474;0,0090;0,22
5,110861;0,1771;-0,1203;0,1652;0,27
5,122229;0,1481;-0,0504;0,1059;0,19
5,132405;0,1015;-0,0426;0,0289;0,11
5,141338;0,0532;-0,0504;-0,0074;0,07
5,150716;0,0195;-0,1608;-0,0790;0,18
5,166056;0,0389;-0,2374;-0,1710;0,30
5,169374;0,0847;-0,2079;-0,0882;0,24
5,184052;0,1236;-0,0800;0,0388;0,15
5,187672;0,1558;0,1013;0,1065;0,21
5,203396;0,1034;0,2211;0,2130;0,32
5,206703;-0,0034;0,2013;0,3385;0,39
5,218472;-0,0676;0,2075;0,3618;0,42
5,225717;0,0022;0,1773;0,2314;0,29
5,234948;0,0766;0,1199;0,0820;0,16
5,257660;0,0990;-0,0213;0,0420;0,11
5,257894;0,1259;-0,2392;0,0529;0,28
5,265986;0,1659;-0,3944;0,1382;0,45
5,283243;0,0426;-0,1335;0,2046;0,25
5,290286;-0,0258;0,0999;0,0145;0,10
5,302797;-0,0737;0,3173;-0,0399;0,33
5,309028;-0,1369;0,3888;0,0763;0,42
5,319662;-0,1632;0,3339;0,2511;0,45
5,338121;-0,1917;0,1548;0,2164;0,33
5,338320;-0,1824;-0,0246;0,0842;0,20
5,347784;-0,1305;-0,1270;0,0204;0,18
5,356454;-0,0606;-0,1787;-0,0355;0,19
5,367177;-0,0351;-0,2052;-0,0974;0,23
5,374333;-0,0137;-0,2217;-0,1783;0,28
5,393067;-0,0220;-0,1654;-0,0591;0,18
5,402401;-0,0259;-0,1495;0,1414;0,21
5,421068;-0,0359;-0,1471;0,2999;0,34
5,421299;0,0296;-0,0971;0,2841;0,30
5,437297;0,1420;-0,0506;0,1255;0,20
5,438672;0,2206;-0,0268;-0,0525;0,23
