# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-11-04 17:51:34.854
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
18,646979;-0,5147;-0,6988;-1,7071;1,92
18,656555;-0,1041;-0,8546;-1,2263;1,50
18,675628;0,3471;-1,3988;-0,5929;1,56
18,684397;0,5319;-1,6978;-0,6130;1,88
18,695324;0,4248;-1,1307;-1,4639;1,90
18,703503;0,4082;-1,3248;-2,2421;2,64
18,712543;0,4512;-1,6754;-2,8898;3,37
18,722266;0,0631;-1,3686;-3,2265;3,51
18,735235;-0,3176;-1,1349;-2,3306;2,61
18,747873;-0,6851;-0,8704;-1,2695;1,68
18,756117;-0,7450;-0,4767;-0,0678;0,89
18,765513;-0,6264;-0,2542;0,7766;1,03
18,774276;-0,4351;0,0170;1,4263;1,49
18,783672;-0,5469;0,4207;1,9517;2,07
18,796252;-0,7850;0,9819;2,0832;2,43
18,802706;-0,7818;1,3402;2,0084;2,54
18,811798;-0,6728;1,2868;1,7549;2,28
18,820993;-0,3726;0,9991;1,2646;1,65
18,830163;-0,0461;0,5242;0,8354;0,99
18,840186;0,1583;0,0247;0,4801;0,51
18,851202;0,3420;-0,4708;0,0901;0,59
18,858594;0,4976;-0,8595;-0,3450;1,05
18,867610;0,6051;-1,0739;-0,4797;1,32
18,878179;0,7109;-1,1487;-0,3729;1,40
18,895662;0,7816;-0,8870;-0,3080;1,22
18,905543;0,7746;-0,7088;-0,2783;1,09
18,914339;0,6450;-0,6460;-0,2680;0,95
18,923774;0,3308;-0,6922;-0,3125;0,83
18,933074;0,0399;-0,8084;-0,2872;0,86
18,946830;-0,2744;-0,7170;-0,1258;0,78
18,951531;-0,5252;-0,7075;0,0798;0,88
18,963560;-0,5558;-0,7568;0,2100;0,96
18,970248;-0,7126;-0,7306;0,2536;1,05
18,980296;-0,9298;-0,6673;0,2153;1,16
18,990479;-0,9954;-0,5946;0,1849;1,17
18,999038;-0,9188;-0,4890;0,2614;1,07
19,007780;-0,7366;-0,4289;0,4256;0,95
19,017120;-0,4633;-0,4493;0,3942;0,76
19,029202;-0,1958;-0,4376;0,1846;0,51
19,047871;-0,1757;-0,5275;-0,0063;0,56
19,054544;-0,2188;-0,5811;0,0151;0,62
19,063895;-0,2947;-0,6739;-0,0049;0,74
19,073333;-0,3570;-0,7734;0,0699;0,85
19,082476;-0,3791;-0,7309;0,0860;0,83
19,092790;-0,2937;-0,6353;0,0750;0,70
19,103330;-0,2075;-0,5733;0,1165;0,62
19,133117;-0,1428;-0,3878;-0,0157;0,41
19,152396;-0,0203;-0,3071;-0,0488;0,31
19,166786;0,0015;-0,2782;-0,0739;0,29
19,171590;-0,0202;-0,2848;-0,0450;0,29
19,180246;-0,0421;-0,3152;0,0017;0,32
19,189779;0,0010;-0,3266;-0,0103;0,33
19,198376;0,0540;-0,2388;-0,0176;0,25
19,207753;0,0870;-0,2216;-0,0307;0,24
19,218645;0,1147;-0,2387;-0,0222;0,27
19,231001;0,0982;-0,3134;0,0245;0,33
19,235811;0,0770;-0,3490;0,0175;0,36
19,247196;0,0455;-0,3629;0,1171;0,38
19,254573;0,0495;-0,3213;0,2463;0,41
19,263859;0,0696;-0,2498;0,1892;0,32
19,273248;0,0658;-0,2261;0,1120;0,26
19,293022;0,0462;-0,1191;0,0667;0,14
19,301231;0,0453;-0,1372;-0,0288;0,15
19,313078;-0,0377;-0,3010;-0,0367;0,31
19,319822;-0,0997;-0,3598;-0,0445;0,38
19,334283;-0,0550;-0,4043;-0,1746;0,44
19,339572;0,0270;-0,4127;-0,1964;0,46
19,348596;0,0645;-0,3463;-0,0588;0,36
19,357119;0,0163;-0,3666;0,0789;0,38
19,366315;-0,0169;-0,4133;0,1273;0,43
19,376094;-0,0135;-0,4674;0,1362;0,49
19,385316;0,0006;-0,4595;0,2215;0,51
19,397175;0,0139;-0,4844;0,1395;0,50
19,404145;-0,0207;-0,5201;0,0464;0,52
19,416777;-0,0282;-0,5897;0,0752;0,60
19,433081;-0,1126;-0,6638;0,2210;0,71
19,441731;-0,1435;-0,6555;0,0699;0,67
19,450797;-0,1674;-0,7838;0,0335;0,80
19,459992;-0,3219;-0,9035;-0,0551;0,96
19,469468;-0,5102;-1,0211;-0,0382;1,14
19,484283;-0,7554;-1,2354;0,0364;1,45
19,488134;-0,9380;-1,3812;0,1507;1,68
19,499135;-0,9181;-1,1819;0,0345;1,50
19,506694;-0,8397;-1,0482;-0,0109;1,34
19,516238;-0,7421;-0,9182;0,1538;1,19
19,524870;-0,8065;-0,3648;0,0920;0,89
19,534809;-0,9901;-0,2561;0,1329;1,03
19,547287;-1,2166;-0,5138;0,0336;1,32
19,553478;-1,1859;-0,7394;-0,0904;1,40
19,564268;-1,0457;-0,6199;0,0883;1,22
19,581650;-0,5629;0,2571;1,1503;1,31
19,590763;-0,1798;0,7870;1,4361;1,65
19,600672;0,1379;1,2608;1,9037;2,29
19,609597;0,2726;0,9801;2,0537;2,29
19,619099;0,2232;0,3635;1,4906;1,55
19,631057;0,1158;-0,2480;0,4523;0,53
19,637797;-0,1258;-1,1043;0,6707;1,30
19,648166;0,2929;-1,2932;0,9718;1,64
19,656252;0,8579;-1,4306;0,6408;1,79
19,665617;0,3222;-2,3609;1,6847;2,92
19,675329;0,1105;-2,4565;3,0960;3,95
19,683546;0,0869;-2,3816;3,7411;4,44
19,693880;-0,6315;-2,9387;3,8300;4,87
19,712296;0,1094;-2,5444;2,9106;3,87
19,721397;0,9177;-2,0270;2,7639;3,55
19,732149;1,1607;-1,6656;3,3049;3,88
19,740485;1,2991;-1,3365;3,7724;4,21
19,749752;1,2097;-1,5635;3,9646;4,43
19,758688;1,1554;-1,8307;3,7302;4,31
19,768543;1,3495;-2,0081;2,9948;3,85
19,777960;1,4100;-1,8885;2,3198;3,31
19,787507;1,1460;-1,8142;2,2034;3,08
19,798434;0,8998;-1,9290;2,4182;3,22
19,805859;0,4848;-2,1561;2,5555;3,38
19,815308;0,1547;-2,3623;2,6049;3,52
19,824545;-0,1450;-2,5385;2,4613;3,54
19,834455;-0,2180;-2,4350;2,6322;3,59
19,843968;-0,0713;-2,0577;2,4966;3,24
19,862102;0,2967;-1,5409;2,0434;2,58
19,871698;0,3940;-1,3119;1,6217;2,12
19,884494;0,3236;-1,0248;1,4761;1,83
19,890512;0,2480;-0,7783;1,4806;1,69
19,899368;0,0799;-0,7769;1,3991;1,60
19,908318;0,0355;-0,8324;1,2453;1,50
19,918478;-0,0047;-0,9000;1,2392;1,53
19,927747;-0,3836;-1,0787;1,5609;1,94
19,936588;-0,4922;-1,2879;1,3905;1,96
19,948882;-0,3342;-1,3845;1,1319;1,82
19,955577;-0,2171;-1,6092;0,9285;1,87
19,965775;0,0397;-1,6938;0,4161;1,74
19,973979;0,0769;-1,8828;-0,4499;1,94
19,983338;-0,2737;-2,0585;-1,0749;2,34
20,002147;0,0770;-1,5301;-2,0054;2,52
20,011449;0,2298;-1,1595;-2,0784;2,39
20,020689;0,4764;-0,7865;-1,9941;2,20
20,039183;0,4848;-0,5531;-1,6512;1,81
20,039646;0,2457;-0,0669;-1,0102;1,04
20,048997;-0,1084;0,3540;-0,1447;0,40
20,058151;-0,1828;0,7096;1,5036;1,67
20,067578;-0,0998;0,8818;2,1096;2,29
20,077022;0,0659;0,6254;2,0035;2,10
20,085265;-0,4453;-0,0741;1,0524;1,15
20,095568;-0,6325;-0,7104;-0,3826;1,03
20,104982;-0,6340;-1,0738;-1,3940;1,87
20,117172;-0,6073;-1,1630;-2,3572;2,70
20,123691;-0,5007;-1,0238;-3,1457;3,35
20,133763;-0,4308;-0,7602;-3,6709;3,77
20,152284;-0,6720;-0,8013;-4,1373;4,27
20,161270;-0,8134;-1,1523;-3,8759;4,12
20,170371;-1,2211;-2,0883;-3,4695;4,23
20,184681;-1,3122;-2,9660;-2,7926;4,28
20,188992;-1,1955;-3,7744;-2,3280;4,59
20,201449;-1,0489;-4,2038;-2,2114;4,86
20,207666;-0,7087;-4,3558;-2,0107;4,85
20,217491;-0,2994;-4,4376;-1,7782;4,79
20,227302;0,1878;-4,4487;-1,6694;4,76
20,236190;0,6221;-4,3935;-1,8208;4,80
20,244400;0,9298;-4,2914;-2,0806;4,86
20,254595;1,0455;-4,0976;-2,4155;4,87
20,267879;1,0817;-3,8050;-2,8002;4,85
20,273189;1,1938;-3,3771;-3,3983;4,94
20,284360;1,1492;-2,8565;-4,1835;5,19
20,301089;0,9517;-1,3607;-4,0742;4,40
20,310633;0,7411;-0,5197;-3,5566;3,67
20,319582;0,5851;0,1037;-3,1111;3,17
20,329786;0,6549;0,4475;-2,6028;2,72
20,338600;0,8221;0,6073;-1,8665;2,13
20,351937;1,0686;0,6485;-1,1030;1,67
20,357388;1,2060;0,6260;-0,2776;1,39
20,367929;1,3374;0,5918;0,2931;1,49
20,376573;1,4213;0,5888;0,2912;1,57
20,385747;1,4353;0,7193;0,5611;1,70
20,395270;1,2197;0,8981;1,3504;2,03
20,404076;0,7998;1,0741;2,0057;2,41
20,420070;0,3355;1,1588;2,1456;2,46
20,423352;-0,0896;1,1120;1,7202;2,05
20,435744;-0,3182;1,0131;0,8874;1,38
20,452786;-0,1746;0,3992;-1,2859;1,36
20,460124;-0,0799;-0,0177;-2,0033;2,00
20,470603;-0,1163;-0,4490;-2,3871;2,43
20,478508;-0,4281;-0,8263;-2,4622;2,63
20,487637;-0,6176;-1,1079;-2,2406;2,57
20,502296;-0,5765;-1,2009;-1,8827;2,31
20,506553;-0,4273;-0,7619;-1,6040;1,83
20,519070;-0,1300;-0,2325;-1,4071;1,43
20,525305;-0,1193;0,1515;-1,0594;1,08
20,536037;-0,2319;0,2321;-0,3066;0,45
20,544018;-0,2965;0,2589;0,2616;0,47
20,553597;-0,1905;0,3566;0,3887;0,56
20,563507;-0,0813;0,4389;0,2631;0,52
20,586666;0,1823;0,2743;0,4107;0,53
20,590939;0,0886;-0,0135;0,4170;0,43
20,602817;0,1698;-0,1245;0,3250;0,39
20,609541;0,3300;-0,1109;0,0469;0,35
20,619542;0,2587;-0,0696;-0,3693;0,46
20,628084;0,1641;0,0609;-0,7126;0,73
20,637275;0,0467;0,1468;-0,7676;0,78
20,646859;-0,0893;0,1821;-0,5636;0,60
20,656265;-0,0841;0,2779;-0,1708;0,34
20,669184;-0,0135;0,3614;0,2032;0,41
20,675088;0,0234;0,3421;0,4244;0,55
20,686371;0,0854;0,2738;0,3007;0,42
20,693569;0,0796;0,1632;0,1210;0,22
20,703161;0,0607;0,0447;0,0228;0,08
20,721973;0,0008;0,0895;-0,1935;0,21
20,731040;0,0335;0,1112;-0,1883;0,22
20,740443;0,0187;0,1027;-0,0502;0,12
20,754298;-0,0129;0,1368;0,0010;0,14
20,759385;-0,0638;0,2158;-0,0226;0,23
20,770139;-0,1068;0,2669;-0,0658;0,29
20,778427;-0,1257;0,2843;-0,1665;0,35
20,787140;-0,0837;0,2217;-0,2276;0,33
20,796881;-0,1085;0,1498;-0,1531;0,24
20,805026;-0,1087;0,1330;-0,0329;0,17
20,820773;-0,0028;0,1855;-0,0082;0,19
20,824435;0,0851;0,1668;-0,1263;0,23
20,836527;0,0910;0,1138;-0,1518;0,21
20,843649;0,0960;0,0502;-0,1042;0,15
20,854201;0,1145;-0,0107;-0,0599;0,13
20,871406;0,1133;0,0157;-0,0880;0,14
20,880037;0,1291;0,0668;-0,0333;0,15
20,889606;0,1459;0,0929;-0,0322;0,18
20,902413;0,1447;0,0928;-0,0756;0,19
20,908465;0,0936;0,0413;-0,1596;0,19
20,919783;0,0814;0,0507;-0,1987;0,22
20,927124;0,0459;0,0740;-0,2450;0,26
20,937621;0,0182;0,1327;-0,3353;0,36
20,946582;-0,0148;0,1506;-0,3285;0,36
20,955803;-0,0102;0,1270;-0,2949;0,32
20,964691;0,0144;0,1368;-0,3311;0,36
20,974351;0,0856;0,1479;-0,3284;0,37
20,987118;0,1289;0,2049;-0,2932;0,38
21,004584;0,1852;0,2216;-0,3170;0,43
21,012806;0,2058;0,1496;-0,3767;0,45
21,021877;0,1921;0,0497;-0,4597;0,50
21,031194;0,2304;-0,0107;-0,5605;0,61
21,040779;0,2876;-0,0440;-0,7006;0,76
21,049183;0,3328;-0,0542;-0,8100;0,88
21,058599;0,3882;-0,0321;-0,8835;0,97
21,071897;0,4049;-0,0193;-0,9609;1,04
21,077364;0,4353;-0,0178;-0,9498;1,04
21,088209;0,4625;-0,0146;-0,8550;0,97
21,096768;0,4518;0,0206;-0,8312;0,95
21,105210;0,4203;0,0531;-0,8399;0,94
21,115478;0,3930;0,0652;-0,9066;0,99
21,124038;0,3481;0,0468;-1,0293;1,09
21,137447;0,3054;0,0843;-1,1538;1,20
21,155806;0,3746;0,3389;-1,2188;1,32
21,160797;0,4066;0,3566;-1,2609;1,37
21,172144;0,4755;0,2765;-1,3203;1,43
21,180035;0,4980;0,1485;-1,4581;1,55
21,193160;0,4736;-0,0548;-1,6796;1,75
21,197643;0,4845;-0,3236;-1,9102;2,00
21,209454;0,4723;-0,5542;-2,1276;2,25
21,221111;0,4968;-0,7823;-2,3218;2,50
21,225970;0,5492;-0,9770;-2,4489;2,69
21,237304;0,5724;-1,2102;-2,4746;2,81
21,245150;0,5945;-1,4269;-2,4232;2,87
21,255436;0,6479;-1,5881;-2,3758;2,93
21,264306;0,6764;-1,6617;-2,4506;3,04
21,282393;0,7117;-1,5821;-2,5537;3,09
21,291652;0,6438;-1,5257;-2,5049;3,00
21,300408;0,5794;-1,4145;-2,4726;2,91
21,313424;0,3639;-1,1985;-2,5647;2,85
21,324880;0,0887;-1,0066;-2,4839;2,68
21,329033;-0,0970;-0,7806;-2,2738;2,41
21,340035;-0,3114;-0,5456;-1,9952;2,09
21,347629;-0,5812;-0,3533;-1,7732;1,90
21,356642;-0,7555;-0,3647;-1,4573;1,68
21,365692;-0,8347;-0,4054;-1,1574;1,48
21,375663;-0,7798;-0,3068;-0,9682;1,28
21,388165;-0,7450;-0,0590;-0,7332;1,05
21,394317;-0,9586;0,0111;-0,6551;1,16
21,405448;-1,0916;0,1213;-0,6005;1,25
21,422510;-0,6585;0,4400;-0,3820;0,88
21,432158;-0,3592;-0,2558;0,2641;0,51
21,441536;-0,1839;-1,1329;1,8648;2,19
21,450724;-0,2055;-1,7560;3,6456;4,05
21,459862;-0,2401;-2,0415;4,5882;5,03
21,472384;-0,3152;-2,1107;4,3271;4,82
21,478013;-0,3713;-1,9116;3,3155;3,85
21,488361;-0,3679;-1,2186;2,3133;2,64
21,497302;-0,4727;-0,5469;1,5564;1,72
21,506288;-0,4857;0,0987;0,9946;1,11
21,516311;-0,3678;0,6518;0,6505;0,99
21,524903;-0,4825;0,5985;0,3428;0,84
21,538455;-0,6663;0,1551;-0,1380;0,70
21,543836;-0,8563;-0,2682;-0,4157;0,99
21,555860;-0,9719;-0,6287;-0,1804;1,17
21,572010;0,4981;-1,0002;0,1372;1,13
21,581777;0,5510;-1,4340;0,3259;1,57
21,590456;0,3201;-2,1912;0,7657;2,34
21,600283;-0,2636;-3,0836;0,7419;3,18
21,609070;-0,9337;-4,3445;-1,0453;4,57
21,622700;-0,8224;-5,0878;-1,8871;5,49
21,627752;-0,6432;-4,0613;0,1923;4,12
21,638745;-1,3459;-3,0642;1,3807;3,62
21,647036;-1,5319;-2,3139;1,6036;3,21
21,656135;-1,6802;-1,4931;1,5124;2,71
21,665885;-1,7939;-0,2506;0,8999;2,02
21,674692;-1,6633;0,4046;0,1339;1,72
21,684358;-1,3076;0,3661;-0,4309;1,42
21,693296;-1,0193;0,1038;0,4314;1,11
21,706423;-0,8845;-0,0543;0,9409;1,29
21,723112;-0,3214;-0,4130;0,1408;0,54
21,731277;-0,0451;-0,3777;0,2783;0,47
21,740136;0,0109;-0,5131;0,8294;0,98
21,749879;0,0235;-0,3575;1,0582;1,12
21,758579;0,1008;-0,3801;0,5269;0,66
21,768317;0,0774;-0,2688;0,4110;0,50
21,778562;0,0172;-0,7296;1,0684;1,29
21,793427;0,3651;-1,0666;0,5393;1,25
21,795965;0,6955;-0,7178;0,0496;1,00
21,806724;0,1332;-1,0493;0,6935;1,26
21,815241;0,1590;-0,6935;0,6935;0,99
21,824031;0,3186;-0,1987;0,6883;0,78
21,833894;0,4552;0,2529;0,7330;0,90
21,852586;-0,4622;-0,6536;0,4668;0,93
21,861551;-0,6126;-0,9537;0,0122;1,13
21,872954;-0,4575;-1,0072;-0,0103;1,11
21,880783;-0,1202;-1,0960;-0,0878;1,11
21,890510;0,1003;-1,4100;0,2439;1,43
21,900057;0,3518;-1,3297;0,6325;1,51
21,908161;0,4115;-1,0699;0,9123;1,47
21,917707;0,3278;-0,8936;0,9454;1,34
21,926756;0,2146;-0,7773;0,7316;1,09
21,940912;0,0691;-0,3786;0,6934;0,79
21,945430;0,0455;-0,2528;0,4537;0,52
21,956768;0,0351;-0,5621;0,4406;0,72
21,964388;0,0806;-0,8582;0,5482;1,02
21,974242;-0,0040;-0,8118;0,5874;1,00
21,992378;0,4336;-0,8517;3,1502;3,29
22,001769;1,2921;-3,8544;4,8799;6,35
22,011096;2,1272;-7,0930;5,5042;9,23
22,024226;2,0258;-5,3072;4,3969;7,18
22,029677;0,4184;-4,1445;9,3363;10,22
22,040280;-0,5503;-6,8222;14,7707;16,28
22,049048;-0,3404;-6,3251;13,2209;14,66
22,058046;-0,2699;0,9043;7,9321;7,99
22,067569;-0,5588;5,3361;3,0205;6,16
22,076417;-1,4806;5,8241;-0,4447;6,03
22,085997;-2,6593;3,3451;-1,0778;4,41
22,095066;-2,3421;-0,0002;-1,4827;2,77
22,107269;-1,3000;-0,8500;-2,0717;2,59
22,113636;-0,2678;-0,4062;-2,5763;2,62
22,124530;0,4475;-0,0442;-2,2924;2,34
22,141851;0,7151;-0,0316;-1,3029;1,49
22,151538;0,6745;-0,8971;-0,9135;1,45
22,160668;0,3835;-1,8943;-1,1978;2,27
22,175233;0,2782;-2,6446;-1,6671;3,14
22,179144;0,2742;-3,1883;-1,6796;3,61
22,191909;0,2554;-3,1286;-1,4742;3,47
22,198738;0,1769;-2,4434;-1,3116;2,78
22,208441;-0,0157;-1,5811;-0,8854;1,81
22,217897;-0,3010;-1,1097;-0,2604;1,18
22,226362;-0,5150;-0,8354;0,1787;1,00
22,236615;-0,7283;-0,5274;0,2684;0,94
22,243828;-0,8604;-0,2541;0,4929;1,02
22,259104;-1,0695;0,0941;0,9600;1,44
22,263847;-1,2796;0,5212;1,4124;1,98
22,275523;-1,1481;0,8106;1,6734;2,19
22,292026;-0,3091;1,2275;1,3574;1,86
22,301832;0,2256;0,9113;1,2377;1,55
22,310570;0,7121;0,5465;0,9042;1,27
22,319869;0,9570;0,1006;0,2719;1,00
22,331698;1,0519;-0,2588;-0,2141;1,10
22,343325;1,1240;-0,4836;-0,3560;1,27
22,347053;1,2157;-0,6725;-0,2923;1,42
22,358248;1,2020;-0,7257;-0,3487;1,45
22,366336;0,9794;-0,8261;-0,3389;1,33
22,375656;0,6829;-0,8625;-0,3408;1,15
22,384605;0,5241;-1,0175;-0,5626;1,28
22,393993;0,1626;-0,3888;-0,4379;0,61
22,403407;-0,4096;-0,3270;-0,0707;0,53
22,426041;-0,6309;-1,0434;-0,0384;1,22
22,431441;-0,5341;-1,1658;-0,1164;1,29
22,442180;-0,4879;-1,0286;-0,0185;1,14
22,450766;-0,4155;-0,9126;0,0804;1,01
22,459914;-0,3215;-0,8019;0,0936;0,87
22,468944;-0,2321;-0,6739;0,1634;0,73
22,477633;-0,2875;-0,5647;0,2593;0,68
22,487468;-0,3752;-0,4960;0,2919;0,69
22,496800;-0,4154;-0,5419;0,2254;0,72
22,509810;-0,4915;-0,6138;0,0839;0,79
22,515697;-0,4889;-0,6315;-0,0271;0,80
22,531725;-0,4589;-0,5826;-0,0756;0,75
22,534087;-0,4538;-0,4958;-0,0345;0,67
22,543358;-0,4536;-0,3452;0,1318;0,59
22,561788;-0,3134;-0,4089;0,1842;0,55
22,571647;-0,2399;-0,4077;0,2343;0,53
22,580841;-0,1822;-0,4065;0,2091;0,49
22,592591;-0,1452;-0,3642;0,1136;0,41
22,599652;-0,1217;-0,3669;0,0401;0,39
22,608999;-0,1718;-0,4227;0,0694;0,46
22,618710;-0,2127;-0,4261;-0,0112;0,48
22,627675;-0,1403;-0,3718;-0,1002;0,41
22,637240;-0,0591;-0,3141;-0,1390;0,35
22,646057;-0,0311;-0,2256;-0,0752;0,24
22,660355;-0,0312;-0,1851;0,0110;0,19
22,665034;0,0283;-0,1385;0,0086;0,14
22,676562;0,1151;-0,1455;0,1923;0,27
22,683603;0,1813;-0,1083;0,1169;0,24
22,702788;0,2189;0,0267;0,0799;0,23
22,712289;0,3536;0,1141;-0,0652;0,38
22,722022;0,3837;0,2481;-0,0558;0,46
22,730678;0,3611;0,0474;-0,0022;0,36
22,746218;0,2366;-0,0274;0,1100;0,26
22,749054;0,1174;-0,1202;0,2574;0,31
22,760126;0,0970;-0,1158;0,1704;0,23
22,768356;0,1046;-0,1172;0,0765;0,17
22,777273;0,0567;-0,1786;-0,0590;0,20
22,786868;-0,0176;-0,1645;-0,1039;0,20
22,796057;-0,0227;-0,2231;-0,1187;0,25
22,804802;0,0032;-0,2981;-0,2001;0,36
22,814512;-0,0129;-0,4087;-0,1353;0,43
22,827122;-0,0539;-0,4465;-0,0891;0,46
22,833184;-0,0938;-0,5032;-0,0235;0,51
22,853119;-0,1296;-0,5092;0,0400;0,53
22,863930;-0,1410;-0,4746;0,0299;0,50
22,871137;-0,1069;-0,4529;-0,0152;0,47
22,882372;-0,0805;-0,4251;-0,0217;0,43
22,896731;-0,0441;-0,4235;0,0450;0,43
22,898734;-0,0117;-0,4222;0,0953;0,43
22,909213;-0,0394;-0,4248;0,1391;0,45
22,917533;-0,0650;-0,3890;0,1776;0,43
22,926591;-0,1220;-0,2485;0,1262;0,30
22,936492;-0,1946;-0,1695;0,0030;0,26
22,945300;-0,2724;-0,3412;0,0254;0,44
22,956030;-0,3080;-0,6010;0,1259;0,69
22,963362;-0,2896;-0,6078;0,1421;0,69
22,973755;-0,3125;-0,5922;0,0559;0,67
22,996255;-0,3682;-0,2662;0,0199;0,45
23,001642;-0,4443;-0,1816;-0,0321;0,48
23,010964;-0,6396;-0,5050;-0,0645;0,82
23,020539;-0,8151;-0,7940;-0,0419;1,14
23,029420;-0,9609;-0,9243;0,0721;1,34
23,045616;-0,9248;-0,8933;0,2178;1,30
23,048075;-0,8277;-0,8441;0,4342;1,26
23,063544;-0,6233;-0,4992;0,6097;1,00
23,066739;-0,5247;-0,4249;1,1435;1,33
23,078788;-0,4073;-0,4972;1,8193;1,93
23,085077;-0,2019;-0,1469;2,4373;2,45
23,094951;0,2479;0,0370;2,3679;2,38
23,104870;0,6603;-0,2374;1,9432;2,07
23,114100;0,9642;-0,8392;1,3788;1,88
23,128788;0,9769;-0,9759;1,5953;2,11
23,146585;-0,2981;-1,7872;2,5176;3,10
23,151307;-0,9482;-2,0097;2,6270;3,44
23,163055;-1,1944;-2,4737;3,0183;4,08
23,170062;-1,9687;-3,2582;3,8400;5,41
23,179530;-1,3173;-2,9736;3,7556;4,97
23,188621;-0,2503;-2,1619;3,5895;4,20
23,197764;0,7823;-1,4005;3,5424;3,89
23,212586;1,5717;-0,9143;3,5654;4,00
23,216660;2,0330;-0,8018;2,9759;3,69
23,230373;1,9627;-0,9782;2,0661;3,01
23,235577;1,3796;-1,1538;1,6262;2,42
23,245998;0,7651;-1,4480;1,7465;2,39
23,254782;0,4480;-1,8461;1,8271;2,64
23,263681;0,4031;-2,1430;2,0344;2,98
23,273469;0,4247;-2,3951;2,3168;3,36
23,296441;0,1390;-2,4840;2,5848;3,59
23,300126;-0,0185;-2,3557;2,3139;3,30
23,312211;-0,0541;-2,2924;2,0509;3,08
23,319040;-0,0025;-2,1441;2,0471;2,96
23,329732;0,0861;-1,8594;2,0622;2,78
23,338986;0,1796;-1,5558;1,6118;2,25
23,347653;0,1241;-1,2150;1,4720;1,91
23,357815;-0,0781;-0,8641;1,3410;1,60
23,365665;-0,2794;-0,8057;1,3263;1,58
23,380139;-0,3820;-0,8326;1,2663;1,56
23,384326;-0,5207;-0,9641;1,2755;1,68
23,395764;-0,6302;-1,0918;1,2116;1,75
23,403731;-0,6420;-1,0425;1,1638;1,69
23,421615;-0,7411;-1,3093;0,8594;1,73
23,439229;-0,8119;-1,4834;0,2643;1,71
23,440486;-0,7595;-1,8172;-0,3193;2,00
23,449839;-0,7645;-2,2147;-0,9842;2,54
23,462751;-0,7717;-2,3881;-1,1822;2,77
23,468298;-0,6060;-2,3178;-1,1682;2,67
23,481539;-0,4337;-2,0071;-0,9109;2,25
23,487296;-0,4924;-1,7105;-0,9734;2,03
23,496436;-0,2351;-1,3380;-0,9441;1,65
23,506053;0,1165;-1,0755;-0,8753;1,39
23,515393;0,3954;-0,9129;-0,6827;1,21
23,523582;0,4835;-0,7445;-0,1728;0,90
23,533935;0,4019;-0,4592;1,0883;1,25
23,546444;0,3422;-0,2694;2,1407;2,18
23,562330;0,0298;-0,4661;1,9254;1,98
23,571942;-0,3780;-0,7648;1,0810;1,38
23,582085;-0,3605;-0,8743;-0,2154;0,97
23,589734;-0,3550;-0,8163;-1,2243;1,51
23,600768;-0,4394;-0,6583;-2,2036;2,34
23,617846;-0,6090;-0,2532;-3,2059;3,27
23,618345;-0,7060;0,0351;-4,0733;4,13
23,632521;-0,9116;0,1548;-4,9277;5,01
23,636758;-1,1322;-0,0147;-4,9904;5,12
23,646918;-1,1215;-0,3374;-4,1612;4,32
23,655212;-1,1168;-1,0797;-3,0735;3,44
23,664677;-1,2252;-2,1036;-2,3179;3,36
23,673984;-0,9354;-2,9231;-1,7309;3,52
23,697737;0,2076;-3,8294;-1,4735;4,11
23,701800;0,8139;-4,0630;-2,0679;4,63
23,714160;1,2527;-4,0691;-2,5759;4,98
23,720477;1,4596;-3,9612;-2,6556;4,99
23,731853;1,4616;-3,8643;-2,3934;4,77
23,739416;1,4972;-3,7984;-2,1477;4,61
23,748918;1,5219;-3,6684;-2,2098;4,54
23,757826;1,4659;-3,4168;-2,6227;4,55
23,767620;1,5612;-3,0162;-3,1747;4,65
23,780500;1,3904;-2,6463;-3,6246;4,70
23,786281;1,1692;-2,3269;-3,9667;4,75
23,797447;0,9352;-1,8574;-3,6834;4,23
23,805069;0,6027;-1,2531;-3,1262;3,42
23,815434;0,3501;-0,6420;-2,6978;2,80
23,823672;0,2892;-0,0650;-2,2965;2,32
23,842144;0,4304;0,7625;-0,8279;1,21
23,851667;0,6022;0,9390;-0,4373;1,20
23,872504;0,7529;1,1100;-0,0657;1,34
23,872730;0,7216;1,2176;0,4957;1,50
23,890879;0,6021;1,1761;0,8126;1,55
23,891028;0,4494;1,1018;0,7596;1,41
23,898305;0,2706;1,0504;0,3629;1,14
23,907683;0,1073;0,9697;-0,0643;0,98
23,917286;-0,0624;0,8659;-0,2780;0,91
23,934929;-0,1108;0,7076;-0,3750;0,81
23,936868;-0,0778;0,5750;-0,5548;0,80
23,951776;-0,0116;0,3602;-0,7525;0,83
23,954428;-0,1096;0,0513;-0,8900;0,90
23,966214;-0,2731;-0,1896;-0,7500;0,82
23,973149;-0,2734;-0,4725;-0,6402;0,84
23,991548;-0,3052;-0,5785;-0,8783;1,10
24,001028;-0,2866;-0,4851;-0,9938;1,14
24,014784;-0,1791;-0,4739;-0,7327;0,89
24,019732;0,0602;-0,4769;-0,3953;0,62
24,031665;0,2487;-0,5212;-0,2750;0,64
24,039846;0,3130;-0,4179;-0,3254;0,62
24,049406;0,4042;-0,2448;-0,3432;0,58
24,056860;0,5158;-0,0691;-0,3317;0,62
