idx,x,y
86,-0.10772448024840366,0.034598610353910035
87,-0.10818576971208259,0.03491931408756938
88,-0.10865754669162403,0.03522518530623671
89,-0.10913943170272007,0.03551598475436139
90,-0.10963103678887245,0.03579148681480618
91,-0.11013196598832053,0.03605147976577015
92,-0.11064181581113564,0.03629576601849204
93,-0.11116017572567843,0.03652416233538263
94,-0.11168662865359572,0.036736500028280855
95,-0.11222075147252097,0.03693262513656714
96,-0.11276211552563123,0.03711239858490822
97,-0.11331028713720125,0.03727569632045306
98,-0.1138648281332896,0.03742240942934
99,-0.11442529636668765,0.037552444232414973
100,-0.11499124624525392,0.037665722360111446
101,-0.11556222926276333,0.037762180806472756
102,-0.11613779453139386,0.037841771962352604
103,-0.1167174893149852,0.037904463627856724
104,-0.11730085956220061,0.03795023900414515
105,-0.1178874504387405,0.037979096664737866
106,-0.11847680685775752,0.037991050506521296
107,-0.11906847400764206,0.03798612968067806
108,-0.11966199787635412,0.03796437850381243
109,-0.12025692577150057,0.037925856349564996
110,-0.12085280683536698,0.03787063752106111
111,-0.12144919255413807,0.03779881110455667
112,-0.12204563726055799,0.037710480804686995
113,-0.12264169862930592,0.03760576476174938
114,-0.12323693816438538,0.03748479535148057
115,-0.1238309216778505,0.03734771896781887
116,-0.1244232197592198,0.037194695789162305
117,-0.12501340823495302,0.03702589952866622
118,-0.12560106861739861,0.03684151716913339
119,-0.1261857885426446,0.03664174868308342
120,-0.12676716219673848,0.03642680673859704
121,-0.12734479072977123,0.036196916391552966
122,-0.12791828265735194,0.03595231476488691
123,-0.12848725424903168,0.0356932507155163
124,-0.12905132990326573,0.03541998448958907
125,-0.1296101425085382,0.03513278736671634
126,-0.13016333379030304,0.03483194129386414
127,-0.13071055464342857,0.034517738509582695
128,-0.13125146544986613,0.034190481159253806
129,-0.1317857363812938,0.03385048090204241
130,-0.13231304768651947,0.03349805851023837
131,-0.13283308996345916,0.03313354346167128
132,-0.13334556441553633,0.032757273525883625
133,-0.13385018309238023,0.0323695943447402
134,-0.1343466691147306,0.031970859008146155
135,-0.1348347568834859,0.0315614276255419
136,-0.13531419227286057,0.031141666893833575
137,-0.1357847328076449,0.030711949662410504
138,-0.13624614782458921,0.03027265449588555
139,-0.13669821861795928,0.029824165235189763
140,-0.13714073856933506,0.029366870557636822
141,-0.13757351326175124,0.028901163536558257
142,-0.13799636057829898,0.028427441201096262
143,-0.13840911078533275,0.027946104096730782
144,-0.13881160660044592,0.027457555847095735
145,-0.13920370324540113,0.026962202717622077
146,-0.13958526848421807,0.02646045318153651
147,-0.139956182646642,0.02595271748871749
148,-0.1403163386372318,0.02543940723789795
149,-0.1406656419303227,0.024920934952683535
150,-0.14100401055113426,0.02439771366183561
151,-0.14133137504330706,0.023870156484253148
152,-0.14164767842316472,0.023338676219062316
153,-0.14195287612100937,0.02280368494121056
154,-0.1422469359097696,0.022265593602933297
155,-0.1425298378213285,0.021724811641452152
156,-0.14280157405086868,0.021181746593236857
157,-0.1430621488495786,0.020636803715146253
158,-0.14331157840607028,0.020090385612744777
159,-0.14354989071686497,0.019542891876071847
160,-0.1437771254463072,0.01899471872312101
161,-0.14399333377627177,0.018446258651271676
162,-0.14419857824603116,0.017897900096891826
163,-0.1443929325826523,0.017350027103317345
164,-0.14457648152229355,0.016803018997394
165,-0.14474932062277324,0.01625725007475087
166,-0.1449115560677801,0.015713089293959894
167,-0.14506330446309562,0.015170899979712413
168,-0.14520469262519697,0.014631039535140597
169,-0.14533585736260668,0.014093859163384088
170,-0.14545694525035172,0.013559703598492387
171,-0.14556811239789333,0.013028910845742123
172,-0.14566952421088278,0.012501811931429345
173,-0.14576135514709562,0.0119787306621855
174,-0.1458437884668919,0.011459983393856895
175,-0.14591701597854412,0.010945878809967755
176,-0.14598123777877,0.010436717709782588
177,-0.14603666198880103,0.00993279280596834
178,-0.14608350448631163,0.009434388531849122
179,-0.14612198863352685,0.008941780858229487
180,-0.1461523450018222,0.008455237119767041
181,-0.14617481109311842,0.00797501585084752
182,-0.14618963105837146,0.0075013666309237705
183,-0.14619705541344732,0.007034529939261227
184,-0.146197340752666,0.006574737019030446
185,-0.14619074946029137,0.006122209750679588
186,-0.14617754942023528,0.005677160534511011
187,-0.14615801372423873,0.0052397921823850654
188,-0.14613242037878182,0.004810297818460001
189,-0.14610105201097268,0.004388860788884856
190,-0.14606419557365066,0.003975654580343728
191,-0.1460221420499394,0.0035708427473578157
192,-0.1459751861574703,0.00317457884823699
193,-0.1459236260524966,0.002787006389579136
194,-0.14586776303410603,0.002408258779205967
195,-0.14580790124873594,0.0020384592874240527
196,-0.14574434739518502,0.0016777210164964293
197,-0.14567741043031282,0.0013261468782107561
198,-0.14560740127560645,0.0009838295794237766
199,-0.14553463252479198,0.0006508516154652526
200,-0.1454594181526588,0.00032728527128166214
201,-0.1453820732252596,1.3192630197668767e-05
202,-0.14530291361164277,-0.00029137440982460183
203,-0.1452222556972681,-0.0005863741125501191
204,-0.14514041609925113,-0.0008717748725798474
205,-0.14505771138357376,-0.0011475551773278605
206,-0.14497445778439863,-0.0014137035619829234
207,-0.14489097092561284,-0.0016702185575793553
208,-0.14480756554472743,-0.0019171086322934683
209,-0.14472455521925068,-0.00215439212608609
210,-0.1446422520956505,-0.002382097178808225
211,-0.14456096662101647,-0.0026002616518861193
212,-0.1444810072775289,-0.0028089330437003754
213,-0.14440268031983405,-0.0030081683987769232
214,-0.14432628951542983,-0.0031980342108956002
215,-0.1442521358881521,-0.0033786063202346575
216,-0.14418051746485733,-0.0035499698046557652
217,-0.14411172902538913,-0.0037122188652397134
218,-0.1440460618559152,-0.0038654567061789692
219,-0.1439838035057191,-0.00400979540913102
220,-0.14392523754752767,-0.00414535580213605
221,-0.14387064334145186,-0.004272267323201776
222,-0.14382029580262157,-0.00439066787865157
223,-0.14377446517258524,-0.004500703696338624
224,-0.1437334167945523,-0.004602529173817867
225,-0.14369741089254617,-0.00469630672157554
226,-0.1436667023545427,-0.004782206601405397
227,-0.14364154051966146,-0.004860406760025977
228,-0.14362216896947924,-0.004931092658029251
229,-0.14360882532353458,-0.004994457094248754
230,-0.14360174103909026,-0.00505070002563607
231,-0.1436011412152206,-0.005100028382732375
232,-0.14360724440129202,-0.005142655880819505
233,-0.14362026240990097,-0.005178802826837225
234,-0.14364040013433882,-0.005208695922148255
235,-0.14366785537064872,-0.005232568061235423
236,-0.1437028186443415,-0.005250658126413486
237,-0.14374547304184027,-0.0052632107786357765
238,-0.14379599404671803,-0.005270476244479745
239,-0.14385454938080186,-0.005272710099389221
240,-0.1439212988502085,-0.005270173047257605
241,-0.14399639419638385,-0.005263130696431438
242,-0.1440799789522171,-0.005251853332215938
243,-0.14417218830330167,-0.005236615685963921
244,-0.14427314895441568,-0.005217696700830687
245,-0.14438297900129585,-0.005195379294277691
246,-0.14450178780778072,-0.005169950117408588
247,-0.14462967588840026,-0.005141699311221475
248,-0.14476673479648747,-0.005110920259865323
249,-0.14491304701789393,-0.005077909340985379
250,-0.1450686858703858,-0.005042965673249151
251,-0.145233715408807,-0.0050063908611403096
252,-0.1454081903360871,-0.0049684887371162865
253,-0.1455921559201808,-0.004929565101222564
254,-0.14578564791702395,-0.004889927458261116
255,-0.14598869249959404,-0.004849884752611729
256,-0.14620130619315852,-0.004809747100810765
257,-0.1464234958168055,-0.004769825521989874
258,-0.1466552584313423,-0.004730431666285102
259,-0.14689658129365457,-0.004691877541327052
260,-0.14714744181761855,-0.004654475236927298
261,-0.1474078075416563,-0.004618536648080791
262,-0.14767763610303028,-0.004584373196406008
263,-0.14795687521896903,-0.004552295550150453
264,-0.1482454626747181,-0.004522613342892878
265,-0.1485433263186129,-0.0044956348910769744
266,-0.14885038406426399,-0.00447166691051854
267,-0.1491665438999542,-0.004451014232029378
268,-0.14949170390533795,-0.004433979516309857
269,-0.14982575227553754,-0.004420862968264803
270,-0.1501685673527316,-0.004411962050903237
271,-0.15052001766532408,-0.004407571198989189
272,-0.15087996197478812,-0.004407981532614692
273,-0.15124824933027387,-0.004413480570872821
274,-0.15162471913106568,-0.004424351945815232
275,-0.15200920119697742,-0.004440875116883233
276,-0.15240151584676956,-0.004463325086008239
277,-0.15280147398466748,-0.004491972113584363
278,-0.15320887719506077,-0.004527081435521248
279,-0.15362351784545578,-0.004568912981592848
280,-0.15404517919775895,-0.004617721095302009
281,-0.15447363552795138,-0.004673754255490791
282,-0.1549086522542213,-0.004737254799929851
283,-0.1553499860736136,-0.004808458651128308
284,-0.15579738510724833,-0.004887595044611655
285,-0.15625058905415368,-0.004974886259922612
286,-0.15670932935376222,-0.0050705473546041845
287,-0.1571733293570971,-0.00517478590143357
288,-0.15764230450668337,-0.005287801729179296
289,-0.1581159625252024,-0.005409786667161578
290,-0.15859400361290343,-0.005540924293901648
291,-0.1590761206537794,-0.0056813896901512125
292,-0.15956199943049945,-0.005831349196600018
293,-0.1600513188480912,-0.005990960176563432
294,-0.16054375116634498,-0.006160370783958846
295,-0.1610389622409125,-0.0063397197368831575
296,-0.16153661177305167,-0.006529136097109634
297,-0.1620363535679696,-0.0067287390558253635
298,-0.16253783580169287,-0.006938637725935816
299,-0.1630407012963891,-0.007158930941265491
300,-0.16354458780405265,-0.007389707062987445
301,-0.1640491282984441,-0.007631043793616809
302,-0.16455395127517364,-0.007883007998905567
303,-0.165058681059795,-0.008145655537977775
304,-0.16556293812376352,-0.008419031102044944
305,-0.16606633940810106,-0.008703168062042362
306,-0.16656849865459192,-0.008998088325526373
307,-0.16706902674431845,-0.009303802203172309
308,-0.16756753204333139,-0.009620308285210677
309,-0.16806362075523357,-0.00994759332813773
310,-0.16855689728043355,-0.010285632152032254
311,-0.1690469645818186,-0.010634387548808109
312,-0.16953342455657203,-0.010993810201726092
313,-0.17001587841384336,-0.01136383861648382
314,-0.17049392705796787,-0.011744399064196057
315,-0.17096717147690588,-0.012135405536569792
316,-0.17143521313556387,-0.012536759713571523
317,-0.1718976543736345,-0.012948350943873489
318,-0.17235409880757752,-0.01337005623835648
319,-0.17280415173635014,-0.013801740276935627
320,-0.17324742055046682,-0.01424325542896239
321,-0.17368351514396818,-0.014694441787444834
322,-0.17411204832884145,-0.015155127217311458
323,-0.17453263625143847,-0.015625127417931373
324,-0.17494489881040126,-0.016104246000084553
325,-0.17534846007560714,-0.016592274577561406
326,-0.17574294870761714,-0.017088992873550684
327,-0.17612799837709808,-0.01759416884195481
328,-0.17650324818368573,-0.01810755880375538
329,-0.17686834307371968,-0.01862890759852291
330,-0.17722293425629998,-0.01915794875115269
331,-0.17756667961706324,-0.019694404653873246
332,-0.17789924412910635,-0.020237986763561935
333,-0.17822030026044136,-0.020788395814367637
334,-0.17852952837737568,-0.02134532204561952
335,-0.1788266171431964,-0.021908445444973532
336,-0.17911126391152835,-0.02247743600671854
337,-0.17938317511373655,-0.023051954005139718
338,-0.17964206663973054,-0.02363165028280406
339,-0.1798876642115298,-0.024216166553606158
340,-0.1801197037489476,-0.02480513572038191
341,-0.18033793172674517,-0.02539818220686655
342,-0.18054210552261438,-0.02599492230374371
343,-0.1807319937553479,-0.026594964528502425
344,-0.18090737661255507,-0.02719790999878373
345,-0.18106804616729566,-0.027803352818872865
346,-0.1812138066830037,-0.028410880478957866
347,-0.18134447490608363,-0.029020074266744078
348,-0.1814598803455772,-0.029630509690987412
349,-0.18155986553930262,-0.030241756916472365
350,-0.18164428630588925,-0.030853381209935846
351,-0.18171301198214196,-0.031464943396404085
352,-0.1817659256451905,-0.03207600032538434
353,-0.1818029243188926,-0.032686105346319584
354,-0.1818239191639897,-0.03329480879269409
355,-0.18182883565152555,-0.03390165847414185
356,-0.1818176137190702,-0.03450620017589174
357,-0.18179020790931638,-0.03510797816485503
358,-0.18174658749063893,-0.03570653570163754
359,-0.18168673655924028,-0.0363014155577369
360,-0.18161065412253607,-0.03689216053716633
361,-0.18151835416346201,-0.0374783140017237
362,-0.18140986568542236,-0.03805942039911077
363,-0.1812852327376308,-0.0386350257930899
364,-0.18114451442062934,-0.03920467839484991
365,-0.18098778487181227,-0.03976792909474505
366,-0.180815133230814,-0.040324331993555035
367,-0.1806266635846629,-0.04087344493241189
368,-0.18042249489263862,-0.0414148300205267
369,-0.18020276089081377,-0.041948054159851776
370,-0.17996760997629735,-0.042472689565805265
371,-0.1797172050712441,-0.042988314283192934
372,-0.17945172346672744,-0.04349451269645593
373,-0.17917135664662143,-0.04399087603338488
374,-0.17887631009167576,-0.04447700286144453
375,-0.1785668030640082,-0.04495249957586136
376,-0.17824306837228265,-0.04541698087864129
377,-0.17790535211787867,-0.04587007024769435
378,-0.1775539134224004,-0.046311400395262416
379,-0.17718902413691195,-0.046740613714861254
380,-0.17681096853332387,-0.047157362715970264
381,-0.17642004297839564,-0.04756131044572493
382,-0.1760165555908521,-0.04795213089688934
383,-0.17560082588215137,-0.0483295094014149
384,-0.17517318438147428,-0.04869314300891863
385,-0.17473397224553733,-0.04904274084944197
386,-0.17428354085386488,-0.049378024479884944
387,-0.1738222513901859,-0.04969872821354417
388,-0.17335047441064452,-0.05000459943221161
389,-0.17286858939954847,-0.0502953988803363
390,-0.17237698431339607,-0.050570900940781094
391,-0.17187605511394802,-0.05083089389174504
392,-0.17136620529113292,-0.05107518014446695
393,-0.1708478453765901,-0.05130357646135753
394,-0.1703213924486728,-0.05151591415425577
395,-0.16978726962974752,-0.051712039262541934
396,-0.16924590557663732,-0.05189181271088312
397,-0.1686977339650673,-0.052055110446427966
398,-0.16814319296897892,-0.052201823555314913
399,-0.16758272473558097,-0.052331858358389986
400,-0.16701677485701463,-0.052445136486086355
401,-0.16644579183950525,-0.052541594932447776
402,-0.1658702265708747,-0.05262118608832749
403,-0.16529053178728337,-0.05268387775383163
404,-0.16470716154006793,-0.05272965313012006
405,-0.1641205706635281,-0.052758510790712886
406,-0.16353121424451098,-0.05277046463249608
407,-0.16293954709462646,-0.05276554380665297
408,-0.1623460232259144,-0.05274379262978734
409,-0.16175109533076795,-0.05270527047553991
410,-0.16115521426690158,-0.05265005164703601
411,-0.16055882854813042,-0.05257822523053148
412,-0.15996238384171052,-0.052489894930661904
413,-0.15936632247296265,-0.05238517888772428
414,-0.15877108293788317,-0.05226420947745548
415,-0.15817709942441804,-0.052127133093793784
416,-0.15758480134304878,-0.05197410991513734
417,-0.1569946128673155,-0.051805313654641
418,-0.15640695248486994,-0.05162093129510831
419,-0.15582223255962396,-0.05142116280905833
420,-0.15524085890553005,-0.05120622086457195
421,-0.15466323037249735,-0.05097633051752799
422,-0.1540897384449166,-0.050731728890861826
423,-0.15352076685323682,-0.0504726648414911
424,-0.1529566911990028,-0.05019939861556399
425,-0.15239787859373033,-0.04991220149269125
426,-0.15184468731196551,-0.04961135541983905
427,-0.15129746645883996,-0.04929715263555761
428,-0.15075655565240242,-0.04896989528522872
429,-0.1502222847209748,-0.048629895028017435
430,-0.14969497341574906,-0.048277472636213285
431,-0.14917493113880936,-0.047912957587646195
432,-0.14866245668673223,-0.04753668765185853
433,-0.1481578380098883,-0.047149008470714994
434,-0.14766135198753796,-0.04675027313412107
435,-0.14717326421878263,-0.046340841751516815
436,-0.14669382882940796,-0.04592108101980848
437,-0.14622328829462364,-0.04549136378838542
438,-0.14576187327767928,-0.04505206862186034
439,-0.14530980248430925,-0.04460357936116468
440,-0.1448672825329335,-0.04414628468361187
441,-0.1444345078405173,-0.04368057766253317
442,-0.14401166052396955,-0.04320685532707117
443,-0.1435989103169358,-0.04272551822270558
444,-0.14319641450182263,-0.0422369699730709
445,-0.1428043178568674,-0.04174161684359699
446,-0.14242275261805046,-0.0412398673075113
447,-0.14205183845562652,-0.040732131614692274
448,-0.14169168246503674,-0.040218821363873114
449,-0.14134237917194586,-0.039700349078658576
450,-0.14100401055113426,-0.039177127787810524
451,-0.14067664605896146,-0.038649570610228064
452,-0.14036034267910383,-0.03811809034503723
453,-0.14005514498125915,-0.037583099067185474
454,-0.1397610851924989,-0.037045007728908216
455,-0.13947818328094003,-0.03650422576742707
456,-0.13920644705139984,-0.03596116071921177
457,-0.13894587225268992,-0.03541621784112117
458,-0.13869644269619827,-0.03486979973871969
459,-0.13845813038540358,-0.03432230600204676
460,-0.13823089565596136,-0.03377413284909593
461,-0.13801468732599675,-0.03322567277724659
462,-0.13780944285623736,-0.03267731422286687
463,-0.13761508851961626,-0.03212944122929227
464,-0.137431539579975,-0.031582433123368794
465,-0.13725870047949526,-0.03103666420072591
466,-0.13709646503448839,-0.030492503419934935
467,-0.13694471663917293,-0.029950314105687208
468,-0.13680332847707155,-0.029410453661115513
469,-0.13667216373966184,-0.028873273289359003
470,-0.1365510758519168,-0.028339117724467306
471,-0.13643990870437517,-0.027808324971717164
472,-0.13633849689138575,-0.02728122605740426
473,-0.1362466659551729,-0.02675814478816054
474,-0.1361642326353766,-0.026239397519831936
475,-0.13609100512372438,-0.02572529293594279
476,-0.13602678332349852,-0.025216131835757504
477,-0.13597135911346747,-0.02471220693194338
478,-0.1359245166159569,-0.024213802657824038
479,-0.1358860324687417,-0.02372119498420429
480,-0.13585567610044633,-0.023234651245741957
481,-0.13583321000915008,-0.02275442997682256
482,-0.13581839004389706,-0.02228078075689869
483,-0.13581096568882117,-0.02181394406523626
484,-0.13581068034960256,-0.021354151145005367
485,-0.1358172716419772,-0.02090162387665439
486,-0.1358304716820332,-0.020456574660486043
487,-0.13585000737802982,-0.02001920630835998
488,-0.1358756007234867,-0.019589711944434922
489,-0.13590696909129588,-0.019168274914859777
490,-0.13594382552861786,-0.018755068706318642
491,-0.13598587905232906,-0.018350256873332842
492,-0.13603283494479823,-0.01795399297421191
493,-0.13608439504977193,-0.017566420515554054
494,-0.1361402580681625,-0.017187672905180883
495,-0.1362001198535326,-0.016817873413398972
496,-0.13626367370708345,-0.016457135142471456
497,-0.1363306106719557,-0.016105561004185674
498,-0.13640061982666207,-0.015763243705398694
499,-0.13647338857747654,-0.015430265741440172
500,-0.13654860294960972,-0.01510669939725658
501,-0.13662594787700894,-0.014792606756172584
502,-0.1367051074906257,-0.014488039716150421
503,-0.1367857654050003,-0.014193040013425012
504,-0.13686760500301734,-0.013907639253395176
505,-0.13695030971869476,-0.013631858948647055
506,-0.1370335633178699,-0.013365710563991993
507,-0.13711705017665568,-0.013109195568395562
508,-0.1372004555575411,-0.012862305493681447
509,-0.13728346588301793,-0.012625021999888724
510,-0.13736576900661804,-0.01239731694716669
511,-0.137447054481252,-0.012179152474088897
512,-0.1375270138247397,-0.011970481082274442
513,-0.13760534078243447,-0.011771245727197992
514,-0.1376817315868387,-0.011581379915079317
515,-0.1377558852141164,-0.01140080780574026
516,-0.13782750363741111,-0.011229444321319245
517,-0.13789629207687948,-0.011067195260735109
518,-0.13796195924635332,-0.010913957419795948
519,-0.13802421759654926,-0.010769618716844082
520,-0.13808278355474077,-0.010634058323838957
521,-0.13813737776081658,-0.010507146802773232
522,-0.13818772529964712,-0.010388746247323166
523,-0.13823355592968328,-0.010278710429636293
524,-0.13827460430771624,-0.010176884952157048
525,-0.13831061020972235,-0.010083107404399376
526,-0.13834131874772582,-0.00999720752456952
527,-0.13836648058260706,-0.00991900736594894
528,-0.13838585213278928,-0.009848321467945667
529,-0.13839919577873383,-0.009784957031726247
530,-0.13840628006317826,-0.009728714100338848
531,-0.13840687988704792,-0.00967938574324254
532,-0.1384007767009765,-0.00963675824515541
533,-0.13838775869236755,-0.009600611299137692
534,-0.1383676209679297,-0.009570718203826663
535,-0.1383401657316198,-0.009546846064739493
536,-0.13830520245792702,-0.00952875599956143
537,-0.13826254806042826,-0.009516203347339141
538,-0.1382120270555506,-0.009508937881495098
539,-0.13815347172146666,-0.009506704026585695
540,-0.13808672225206003,-0.009509241078717312
541,-0.13801162690588475,-0.009516283429543408
542,-0.13792804215005142,-0.009527560793758978
543,-0.13783583279896686,-0.009542798440010995
544,-0.13773487214785285,-0.009561717425144231
545,-0.13762504210097268,-0.009584034831697227
546,-0.1375062332944878,-0.009609464008566328
547,-0.13737834521386827,-0.00963771481475344
548,-0.13724128630578095,-0.009668493866109658
549,-0.1370949740843747,-0.009701504784989476
550,-0.13693933523188262,-0.009736448452725827
551,-0.13677430569346152,-0.009773023264834606
552,-0.13659983076618143,-0.009810925388858633
553,-0.13641586518208784,-0.009849849024752296
554,-0.13622237318524458,-0.0098894866677138
555,-0.1360193286026746,-0.009929529373363137
556,-0.13580671490911,-0.009969667025164154
557,-0.13558452528546303,-0.010009588603985042
558,-0.13535276267092622,-0.010048982459689815
559,-0.13511143980861384,-0.010087536584647918
560,-0.1348605792846501,-0.01012493888904757
561,-0.13460021356061222,-0.010160877477894126
562,-0.13433038499923824,-0.010195040929568909
563,-0.1340511458832995,-0.010227118575824468
564,-0.1337625584275503,-0.010256800783082087
565,-0.13346469478365575,-0.010283779234897898
566,-0.13315763703800454,-0.010307747215456377
567,-0.13284147720231432,-0.010328399893945543
568,-0.13251631719693058,-0.010345434609665062
569,-0.13218226882673087,-0.010358551157710155
570,-0.13183945374953682,-0.010367452075071726
571,-0.13148800343694447,-0.010371842926985732
572,-0.1311280591274803,-0.01037143259336026
573,-0.13075977177199444,-0.010365933555102165
574,-0.1303833019712031,-0.010355062180159623
575,-0.1299988199052911,-0.01033853900909169
576,-0.12960650525549897,-0.010316089039966678
577,-0.1292065471176008,-0.010287442012390614
578,-0.12879914390720776,-0.010252332690453675
579,-0.12838450325681275,-0.010210501144382076
580,-0.12796284190450957,-0.010161693030672908
581,-0.12753438557431715,-0.010105659870484125
582,-0.12709936884804734,-0.010042159326045049
583,-0.1266580350286548,-0.009970955474846638
584,-0.12621063599502033,-0.00989181908136324
585,-0.12575743204811496,-0.009804527866052293
586,-0.1252986917485063,-0.009708866771370742
587,-0.12483469174517144,-0.009604628224541348
588,-0.12436571659558504,-0.009491612396795638
589,-0.12389205857706612,-0.009369627458813347
590,-0.12341401748936508,-0.009238489832073277
591,-0.12293190044848926,-0.009098024435823693
592,-0.12244602167176921,-0.00894806492937489
593,-0.12195670225417757,-0.008788453949411476
594,-0.12146426993592342,-0.008619043342016089
595,-0.12096905886135602,-0.00843969438909176
596,-0.12047140932921671,-0.008250278028865288
597,-0.11997166753429905,-0.00805067507014956
598,-0.11947018530057589,-0.007840776400039107
599,-0.11896731980587932,-0.007620483184709428
